"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"310",21,55,39,23,55,37,5,5,20,15,84,131,110,114,0.57,0.47,"20200113"
"311",22,59,42,25,59,38,5,5,24,15,75,131,104,114,0.6,0.47,"20200113"
"312",23,59,42,26,63,39,5,4,28,15,71,131,96,114,0.57,0.5,"20200113"
"313",0,58,41,27,58,40,6,5,30,15,66,131,89,114,0.57,0.47,"20200114"
"314",1,65,47,28,48,37,5,5,30,16,65,136,65,65,0.55,0.4,"20200114"
"315",2,61,44,29,50,42,5,5,31,16,55,131,57,59,0.57,0.47,"20200114"
"316",3,61,44,30,50,38,9,5,39,18,51,136,58,65,0.55,0.4,"20200114"
"317",4,65,47,31,58,44,8,5,41,18,41,131,51,59,0.6,0.47,"20200114"
"318",5,69,50,32,56,46,14,5,53,20,30,131,47,59,0.67,0.5,"20200114"
"319",6,74,54,34,58,47,10,5,47,22,29,131,43,59,0.6,0.53,"20200114"
"320",7,74,54,35,60,49,7,6,45,23,29,131,41,59,0.63,0.53,"20200114"
"321",8,74,54,37,55,50,7,6,46,24,30,131,40,59,0.73,0.53,"20200114"
"322",9,79,58,38,59,52,12,6,54,26,25,131,36,59,0.83,0.53,"20200114"
"323",10,86,64,40,78,54,14,7,57,28,36,131,33,59,0.77,0.57,"20200114"
"324",11,81,60,42,79,56,15,7,56,30,52,131,34,59,0.73,0.57,"20200114"
"325",12,59,40,42,68,57,8,7,33,30,74,131,38,59,0.6,0.57,"20200114"
"326",13,51,36,42,47,57,5,7,23,31,88,131,46,59,0.53,0.57,"20200114"
"327",14,55,39,43,56,57,6,7,20,31,107,131,55,62,0.53,0.57,"20200114"
"328",15,56,38,43,61,57,6,7,13,31,131,131,68,68,0.53,0.57,"20200114"
"329",16,55,39,43,53,57,5,7,13,32,121,131,79,79,0.53,0.57,"20200114"
"330",17,55,39,43,49,57,7,7,14,32,119,131,91,91,0.6,0.6,"20200114"
"331",18,56,40,43,59,58,6,7,17,32,109,131,100,100,0.63,0.6,"20200114"
"332",19,52,32,43,53,58,6,7,17,32,100,131,106,106,0.53,0.6,"20200114"
"333",20,44,28,42,44,58,4,7,12,32,98,131,109,109,0.47,0.6,"20200114"
"334",21,47,33,42,46,58,4,7,12,31,94,131,110,110,0.43,0.6,"20200114"
"335",22,53,37,42,49,57,4,7,14,31,92,131,108,110,0.43,0.6,"20200114"
"336",23,55,39,42,54,57,3,7,10,30,100,131,104,110,0.53,0.6,"20200114"
"337",0,54,38,42,56,57,4,7,7,29,99,131,102,110,0.53,0.6,"20200115"
"338",1,56,40,42,48,56,3,7,8,28,95,131,95,95,0.53,0.6,"20200115"
"339",2,59,42,42,49,56,3,7,7,27,92,131,93,95,0.5,0.6,"20200115"
"340",3,63,45,42,51,56,4,7,8,26,87,131,92,95,0.53,0.6,"20200115"
"341",4,63,45,42,56,56,4,7,7,25,89,131,91,95,0.53,0.6,"20200115"
"342",5,61,44,42,54,56,4,6,7,23,89,131,90,95,0.53,0.57,"20200115"
"343",6,55,39,41,55,56,4,6,8,21,88,131,90,95,0.53,0.57,"20200115"
"344",7,54,38,41,47,56,4,6,12,20,82,131,89,95,0.53,0.57,"20200115"
"345",8,58,41,40,43,55,4,6,22,18,70,131,86,95,0.6,0.53,"20200115"
"346",9,60,43,40,50,55,5,5,20,17,71,131,83,95,0.63,0.53,"20200115"
"347",10,61,44,40,54,54,4,5,17,16,77,131,82,95,0.63,0.53,"20200115"
"348",11,63,45,39,57,53,5,5,13,14,86,131,81,95,0.7,0.53,"20200115"
"349",12,68,49,40,60,52,5,4,13,13,93,131,82,95,0.73,0.53,"20200115"
"350",13,65,47,40,65,53,5,4,12,12,101,131,83,95,0.73,0.53,"20200115"
"351",14,65,47,41,64,53,4,4,12,12,105,131,86,95,0.7,0.53,"20200115"
"352",15,66,48,41,63,54,4,4,15,12,103,121,88,95,0.7,0.57,"20200115"
"353",16,65,47,41,64,54,5,4,18,13,90,119,91,95,0.73,0.57,"20200115"
"354",17,69,50,42,74,54,5,4,24,13,80,109,92,95,0.77,0.57,"20200115"
"355",18,75,55,42,74,55,5,4,27,13,74,106,91,95,0.8,0.57,"20200115"
"356",19,76,56,43,71,56,4,4,27,14,71,106,89,95,0.8,0.63,"20200115"
"357",20,70,51,44,71,57,4,4,20,14,80,106,88,95,0.73,0.63,"20200115"
"358",21,68,49,45,57,58,4,4,19,14,74,106,85,95,0.7,0.63,"20200115"
"359",22,64,46,45,55,58,4,4,16,15,74,106,81,95,0.7,0.67,"20200115"
"360",23,59,42,46,50,58,4,4,15,15,72,106,77,95,0.67,0.67,"20200115"
"361",0,54,38,46,49,58,4,4,15,15,72,106,75,92,0.63,0.67,"20200116"
"362",1,49,34,45,43,57,3,4,13,15,77,106,77,77,0.6,0.67,"20200116"
"363",2,49,34,45,39,57,4,4,12,16,73,106,75,77,0.6,0.67,"20200116"
"364",3,49,34,44,38,56,4,4,13,16,70,106,74,77,0.63,0.67,"20200116"
"365",4,44,31,44,36,56,4,4,12,16,70,106,73,77,0.63,0.67,"20200116"
"366",5,46,32,43,35,54,4,4,13,16,68,106,71,77,0.63,0.67,"20200116"
"367",6,46,32,43,37,54,4,4,13,17,67,106,71,77,0.63,0.67,"20200116"
"368",7,34,24,42,32,53,4,4,12,17,72,106,71,77,0.57,0.67,"20200116"
"369",8,40,28,42,29,53,4,4,20,17,62,106,70,77,0.6,0.67,"20200116"
"370",9,43,30,41,31,52,5,4,22,17,62,106,68,77,0.63,0.67,"20200116"
"371",10,36,25,41,36,51,5,4,30,17,58,106,66,77,0.63,0.7,"20200116"
"372",11,41,29,40,37,50,6,4,28,17,63,106,65,77,0.63,0.7,"20200116"
"373",12,40,28,39,38,50,5,4,31,18,66,106,65,77,0.65,0.67,"20200116"
"374",13,39,27,39,36,48,7,4,33,19,71,106,65,77,0.63,0.67,"20200116"
"375",14,41,29,38,37,47,6,4,27,20,83,103,67,77,0.6,0.67,"20200116"
"376",15,40,28,37,39,47,6,4,29,20,86,97,69,77,0.63,0.67,"20200116"
"377",16,44,31,36,43,45,7,5,36,21,86,94,72,77,0.6,0.63,"20200116"
"378",17,53,37,36,47,44,8,5,67,23,62,94,72,78,0.67,0.63,"20200116"
"379",18,54,38,35,53,43,5,5,51,24,77,100,74,82,0.73,0.63,"20200116"
"380",19,53,37,34,46,42,4,5,38,24,78,100,76,85,0.73,0.63,"20200116"
"381",20,56,40,34,44,41,5,5,34,25,73,97,77,87,0.73,0.63,"20200116"
"382",21,56,40,34,41,41,4,5,29,25,74,97,77,88,0.7,0.63,"20200116"
"383",22,58,41,33,34,40,4,5,17,25,81,98,77,88,0.63,0.63,"20200116"
"384",23,69,50,33,31,39,4,5,12,25,85,101,77,88,0.63,0.63,"20200116"
"385",0,59,42,34,43,39,3,5,8,25,89,101,78,84,0.6,0.63,"20200117"
"386",1,60,43,34,37,38,3,5,6,25,88,101,88,88,0.6,0.63,"20200117"
"387",2,68,49,35,44,38,2,5,6,25,83,101,85,88,0.6,0.63,"20200117"
"388",3,61,44,35,49,39,2,5,5,24,79,101,83,88,0.57,0.63,"20200117"
"389",4,43,30,35,42,39,2,5,4,24,75,101,81,88,0.93,0.67,"20200117"
"390",5,34,23,35,34,39,3,5,5,23,70,101,79,88,0.5,0.67,"20200117"
"391",6,29,18,34,29,39,3,5,7,23,64,101,77,88,0.5,0.63,"20200117"
"392",7,25,14,34,25,38,3,5,11,23,60,101,74,88,0.43,0.63,"20200117"
"393",8,17,9,33,16,38,2,4,15,23,53,101,72,88,0.43,0.63,"20200117"
"394",9,16,9,32,14,37,2,4,16,23,52,101,67,88,0.43,0.63,"20200117"
"395",10,17,5,31,13,36,3,4,17,22,55,101,64,88,0.43,0.6,"20200117"
"396",11,19,5,30,11,35,2,4,16,22,60,101,61,88,0.43,0.6,"20200117"
"397",12,19,7,29,12,34,3,4,15,21,61,101,59,88,0.45,0.57,"20200117"
"398",13,17,11,28,17,33,3,4,18,20,55,101,57,88,0.53,0.57,"20200117"
"399",14,22,13,28,22,33,3,4,17,20,52,101,56,88,0.57,0.57,"20200117"
"400",15,21,11,27,21,32,3,4,18,20,55,101,55,88,0.57,0.57,"20200117"
"401",16,21,12,26,21,31,2,3,18,19,57,101,56,88,0.53,0.57,"20200117"
"402",17,23,11,25,23,30,2,3,19,17,56,101,56,88,0.53,0.57,"20200117"
"403",18,25,15,24,25,29,2,3,22,16,50,98,55,88,0.57,0.57,"20200117"
"404",19,27,15,23,27,28,3,3,23,15,51,91,54,88,0.57,0.53,"20200117"
"405",20,27,17,22,27,27,3,3,26,15,45,90,52,88,0.57,0.53,"20200117"
"406",21,29,14,21,29,27,3,3,22,14,45,90,51,88,0.5,0.53,"20200117"
"407",22,25,13,20,25,26,4,3,21,15,46,90,50,88,0.53,0.53,"20200117"
"408",23,23,16,19,23,26,4,3,21,15,41,90,49,88,0.57,0.53,"20200117"
"409",0,27,19,18,25,26,3,3,20,15,40,88,47,72,0.6,0.53,"20200118"
"410",1,27,14,16,27,25,3,3,17,16,42,84,42,42,0.53,0.53,"20200118"
"411",2,26,16,15,26,24,4,3,17,16,41,79,41,43,0.5,0.53,"20200118"
"412",3,26,18,14,25,23,4,3,16,17,44,75,42,44,0.53,0.53,"20200118"
"413",4,23,15,13,23,22,4,3,14,17,46,70,43,44,0.53,0.5,"20200118"
"414",5,22,13,13,22,22,4,3,12,17,54,65,46,46,0.5,0.5,"20200118"
"415",6,19,13,13,19,22,4,3,11,17,56,64,47,47,0.5,0.5,"20200118"
"416",7,19,13,13,19,22,3,3,12,18,56,62,48,48,0.53,0.5,"20200118"
"417",8,21,15,13,21,22,4,3,16,18,51,62,49,49,0.53,0.5,"20200118"
"418",9,25,16,13,25,22,5,3,18,18,50,62,50,50,0.53,0.53,"20200118"
"419",10,30,18,14,30,23,4,3,18,18,53,62,51,51,0.57,0.53,"20200118"
"420",11,31,15,14,31,23,4,3,16,18,57,61,53,53,0.57,0.53,"20200118"
"421",12,30,17,15,30,24,4,3,17,18,59,61,54,54,0.63,0.57,"20200118"
"422",13,33,17,15,33,25,4,3,17,18,62,62,55,55,0.63,0.57,"20200118"
"423",14,33,22,15,33,25,4,3,17,18,64,65,56,56,0.63,0.57,"20200118"
"424",15,35,23,16,35,26,4,3,17,18,65,66,58,58,0.63,0.57,"20200118"
"425",16,33,22,16,33,26,4,4,17,18,73,73,60,60,0.63,0.57,"20200118"
"426",17,33,22,16,33,27,3,4,15,18,77,77,64,64,0.63,0.57,"20200118"
"427",18,34,20,16,34,27,3,4,13,17,78,78,67,67,0.63,0.57,"20200118"
"428",19,34,19,17,34,28,3,4,14,17,74,78,69,69,0.63,0.57,"20200118"
"429",20,32,19,17,32,28,3,4,15,16,69,78,70,70,0.63,0.57,"20200118"
"430",21,32,20,17,32,28,3,4,13,16,69,78,71,71,0.63,0.57,"20200118"
"431",22,29,18,17,29,28,4,4,13,16,68,78,72,72,0.63,0.57,"20200118"
"432",23,28,17,17,28,29,4,4,14,15,67,78,72,72,0.63,0.6,"20200118"
"433",0,26,18,18,26,29,4,4,18,15,63,78,70,72,0.63,0.6,"20200119"
"434",1,30,20,18,30,29,4,4,18,15,62,78,62,62,0.63,0.6,"20200119"
"435",2,29,20,18,29,29,4,4,14,15,63,78,63,63,0.6,0.63,"20200119"
"436",3,30,21,18,30,29,4,4,12,15,64,78,63,63,0.53,0.63,"20200119"
"437",4,34,24,18,27,29,4,4,12,15,60,78,62,63,0.53,0.63,"20200119"
"438",5,31,22,19,27,29,3,4,10,15,61,78,62,63,0.53,0.63,"20200119"
"439",6,33,23,19,26,29,3,4,11,15,58,78,61,63,0.53,0.63,"20200119"
"440",7,30,21,20,26,30,3,4,14,15,60,78,61,63,0.57,0.63,"20200119"
"441",8,33,23,20,31,30,3,4,23,15,53,78,60,63,0.6,0.63,"20200119"
"442",9,33,23,20,28,30,3,4,24,15,51,78,59,63,0.63,0.63,"20200119"
"443",10,36,25,21,30,30,4,4,22,16,59,78,58,63,0.63,0.63,"20200119"
"444",11,37,26,21,28,30,4,4,16,16,69,78,58,63,0.6,0.63,"20200119"
"445",12,36,25,21,26,30,4,4,9,16,84,82,59,63,0.57,0.63,"20200119"
"446",13,36,25,21,26,29,5,4,9,15,95,89,62,65,0.6,0.63,"20200119"
"447",14,37,26,22,28,29,5,4,9,15,104,95,65,68,0.6,0.63,"20200119"
"448",15,40,28,22,31,29,5,4,14,15,105,105,73,73,0.65,0.63,"20200119"
"449",16,41,29,22,30,29,4,4,18,15,102,106,80,80,0.65,0.63,"20200119"
"450",17,37,26,23,29,29,4,4,11,15,108,114,92,92,0.63,0.63,"20200119"
"451",18,37,26,23,29,29,4,4,16,15,100,114,96,96,0.67,0.63,"20200119"
"452",19,34,24,23,29,29,3,4,18,15,92,114,98,98,0.67,0.63,"20200119"
"453",20,36,25,23,28,29,4,4,14,15,91,114,99,99,0.63,0.63,"20200119"
"454",21,33,23,23,25,28,4,4,11,15,90,114,99,99,0.6,0.63,"20200119"
"455",22,36,25,23,25,28,4,4,10,15,87,114,97,99,0.63,0.6,"20200119"
"456",23,37,26,24,25,28,4,4,9,15,87,114,94,99,0.63,0.6,"20200119"
"457",0,39,27,24,30,28,4,4,7,14,85,114,92,100,0.67,0.63,"20200120"
"458",1,43,30,25,27,28,4,4,7,13,80,114,80,80,0.63,0.63,"20200120"
"459",2,36,25,25,31,28,4,4,7,13,76,114,78,80,0.67,0.63,"20200120"
"460",3,37,26,25,31,28,4,4,6,13,67,114,74,80,0.73,0.63,"20200120"
"461",4,40,28,25,30,28,4,4,6,13,66,114,72,80,0.73,0.63,"20200120"
"462",5,44,31,26,27,28,5,4,8,13,61,114,70,80,0.73,0.63,"20200120"
"463",6,44,31,26,31,28,5,4,11,13,53,114,67,80,0.73,0.63,"20200120"
"464",7,53,37,27,31,29,5,4,15,13,47,114,64,80,0.73,0.63,"20200120"
"465",8,51,36,27,34,29,4,4,21,13,41,114,62,80,0.8,0.63,"20200120"
"466",9,43,30,27,37,29,4,4,16,12,47,114,57,80,0.73,0.63,"20200120"
"467",10,36,25,27,31,29,4,4,18,12,50,114,54,80,0.73,0.67,"20200120"
"468",11,40,28,27,32,29,4,4,18,12,53,114,52,80,0.77,0.67,"20200120"
"469",12,39,27,28,32,30,4,4,14,12,64,114,52,80,0.73,0.7,"20200120"
"470",13,37,26,28,31,30,4,4,7,12,82,114,55,80,0.73,0.7,"20200120"
"471",14,37,26,28,28,30,4,4,5,12,95,114,60,80,0.73,0.7,"20200120"
"472",15,43,30,28,29,30,4,4,9,12,101,113,67,80,0.73,0.7,"20200120"
"473",16,39,27,28,31,30,4,4,14,12,104,111,74,80,0.7,0.7,"20200120"
"474",17,33,20,28,30,30,4,4,12,12,104,109,82,84,0.67,0.73,"20200120"
"475",18,33,19,27,28,30,4,4,11,12,106,113,89,89,0.63,0.73,"20200120"
"476",19,31,21,27,30,30,4,4,13,11,100,113,95,95,0.67,0.73,"20200120"
"477",20,34,24,27,30,30,3,4,12,11,99,113,99,99,0.63,0.73,"20200120"
"478",21,34,24,27,33,30,3,4,9,11,99,113,101,101,0.63,0.73,"20200120"
"479",22,34,24,27,33,31,3,4,8,11,93,113,101,101,0.63,0.73,"20200120"
"480",23,40,28,27,32,31,3,4,6,11,94,113,100,102,0.63,0.73,"20200120"
"481",0,43,30,27,35,31,3,4,6,11,93,113,98,102,0.6,0.73,"20200121"
"482",1,47,33,27,36,31,4,4,6,11,88,113,88,88,0.6,0.73,"20200121"
"483",2,49,34,28,38,32,4,4,8,11,81,113,84,88,0.6,0.73,"20200121"
"484",3,50,35,28,36,32,4,4,9,11,73,113,80,88,0.63,0.7,"20200121"
"485",4,49,34,28,39,32,4,4,9,11,74,113,79,88,0.63,0.67,"20200121"
"486",5,49,34,28,34,33,4,4,7,11,73,113,78,88,0.63,0.67,"20200121"
"487",6,47,33,29,34,33,4,4,8,11,72,113,77,88,0.63,0.67,"20200121"
"488",7,47,33,29,35,33,4,4,12,11,70,113,76,88,0.63,0.63,"20200121"
"489",8,46,32,28,36,33,4,4,18,10,66,113,74,88,0.63,0.63,"20200121"
"490",9,47,33,29,35,33,3,4,12,10,68,113,72,88,0.63,0.63,"20200121"
"491",10,41,29,29,33,33,3,4,9,10,77,113,71,88,0.63,0.63,"20200121"
"492",11,47,33,29,35,33,3,4,8,9,87,113,73,88,0.63,0.63,"20200121"
"493",12,50,35,29,35,33,4,4,6,9,101,113,77,88,0.6,0.63,"20200121"
"494",13,51,36,29,39,33,5,4,7,9,114,114,82,88,0.6,0.63,"20200121"
"495",14,51,36,30,46,34,4,4,4,9,130,130,89,91,0.6,0.63,"20200121"
"496",15,51,36,30,49,35,4,4,4,9,138,138,97,97,0.7,0.63,"20200121"
"497",16,54,38,31,51,36,4,4,5,9,142,142,107,107,0.67,0.63,"20200121"
"498",17,56,40,31,51,36,5,4,10,8,136,142,116,116,0.67,0.63,"20200121"
"499",18,58,41,32,55,38,4,4,17,9,122,142,121,121,0.67,0.63,"20200121"
"500",19,59,42,33,49,38,4,4,17,9,116,142,125,125,0.73,0.63,"20200121"
"501",20,59,42,34,58,40,5,4,18,9,111,142,126,126,0.77,0.63,"20200121"
"502",21,61,44,34,62,41,5,4,18,10,107,142,125,126,0.77,0.63,"20200121"
"503",22,63,45,36,66,42,5,4,16,10,107,142,122,126,0.77,0.63,"20200121"
"504",23,61,44,36,63,44,4,4,15,10,103,142,118,126,0.77,0.63,"20200121"
"505",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20200122"
"506",5,83,61,39,73,48,5,4,25,12,49,142,49,49,0.87,0.67,"20200122"
"507",6,89,66,42,74,53,7,5,39,17,29,142,49,68,0.97,0.73,"20200122"
"508",7,90,67,45,73,55,8,5,37,19,29,142,46,68,0.9,0.73,"20200122"
"509",8,90,67,46,70,57,8,6,43,20,24,142,43,68,0.9,0.73,"20200122"
"510",9,88,65,47,70,58,8,6,40,21,31,142,39,68,0.97,0.73,"20200122"
"511",10,76,56,49,60,59,7,6,43,22,37,142,37,68,0.95,0.77,"20200122"
"512",11,73,53,50,62,61,8,6,45,24,40,142,36,68,0.93,0.8,"20200122"
"513",12,74,54,51,57,62,8,6,38,25,57,142,37,68,0.9,0.8,"20200122"
"514",13,74,54,52,63,63,9,7,43,27,61,142,38,68,0.9,0.8,"20200122"
"515",14,106,80,54,62,64,8,7,56,29,46,142,41,68,0.97,0.8,"20200122"
"516",15,103,77,55,68,65,9,7,53,31,54,142,44,68,0.93,0.8,"20200122"
"517",16,91,68,57,69,65,9,7,45,33,67,136,49,68,0.87,0.83,"20200122"
"518",17,93,69,58,68,66,11,7,65,35,50,122,51,68,0.9,0.87,"20200122"
"519",18,95,71,59,74,67,11,8,74,37,42,116,52,69,0.93,0.87,"20200122"
"520",19,95,71,60,75,68,9,8,80,40,27,111,50,69,1,0.87,"20200122"
"521",20,99,74,62,77,69,6,8,75,42,25,108,47,69,1.03,0.87,"20200122"
"522",21,103,77,63,81,70,7,8,77,45,20,107,41,69,1.03,0.87,"20200122"
"523",22,104,78,65,79,70,6,8,78,47,17,103,38,69,1.03,0.93,"20200122"
"524",23,101,76,66,79,71,6,8,69,50,17,96,33,69,1.07,0.93,"20200122"
"525",0,106,80,68,81,72,5,8,60,52,19,77,27,56,1.13,0.93,"20200123"
"526",1,98,73,69,82,73,8,8,54,52,19,71,19,19,1.1,0.93,"20200123"
"527",2,104,78,70,72,73,9,8,50,53,16,71,18,20,1.13,0.93,"20200123"
"528",3,105,79,71,74,73,6,8,44,53,18,71,18,20,1.13,1,"20200123"
"529",4,105,79,72,67,73,7,8,41,53,18,71,17,20,1.2,1,"20200123"
"530",5,104,78,73,68,72,7,8,39,54,16,71,17,20,1.27,1,"20200123"
"531",6,101,76,73,62,72,7,8,36,53,20,71,18,20,1.3,1.03,"20200123"
"532",7,96,72,74,59,71,5,7,34,53,20,71,18,20,1.3,1.03,"20200123"
"533",8,95,71,74,58,71,6,7,34,53,19,71,18,20,1.4,1.03,"20200123"
"534",9,99,74,74,63,71,10,7,37,53,21,71,18,20,1.47,1.1,"20200123"
"535",10,90,67,74,61,70,11,8,39,53,27,71,20,21,1.43,1.1,"20200123"
"536",11,94,70,74,58,69,11,8,45,52,33,71,22,22,1.37,1.1,"20200123"
"537",12,98,73,74,59,69,8,8,39,53,60,76,27,27,1.2,1.1,"20200123"
"538",13,99,74,74,68,69,9,8,38,52,80,87,35,35,1.03,1.13,"20200123"
"539",14,84,62,74,65,69,6,8,25,51,105,105,46,46,0.77,1.13,"20200123"
"540",15,66,48,72,60,69,6,8,26,50,113,113,57,57,0.6,1.1,"20200123"
"541",16,52,32,71,54,68,5,7,18,49,114,117,69,69,0.57,1.1,"20200123"
"542",17,47,20,69,47,68,5,7,17,47,104,120,80,80,0.5,1.1,"20200123"
"543",18,35,18,67,35,66,4,7,18,45,94,120,88,88,0.43,1.1,"20200123"
"544",19,35,23,65,35,64,4,7,24,42,81,120,94,94,0.5,1.03,"20200123"
"545",20,47,33,65,38,63,4,6,27,40,79,120,96,97,0.53,1,"20200123"
"546",21,50,32,63,50,61,3,6,17,38,78,120,96,98,0.6,1,"20200123"
"547",22,58,41,62,48,60,3,6,14,35,73,120,92,98,0.63,1,"20200123"
"548",23,56,40,60,48,59,3,6,11,33,72,120,87,98,0.63,1,"20200123"
"549",0,58,41,59,50,58,3,6,11,31,74,120,82,98,0.67,1,"20200124"
"550",1,60,43,57,59,57,3,6,10,29,68,120,68,68,0.7,0.9,"20200124"
"551",2,61,44,56,66,56,3,6,7,27,70,120,69,69,0.73,0.9,"20200124"
"552",3,59,42,54,57,55,3,6,8,26,66,120,68,69,0.73,0.9,"20200124"
"553",4,53,37,52,46,55,3,5,7,24,65,120,67,69,0.77,0.9,"20200124"
"554",5,50,35,50,39,53,2,5,7,23,63,120,66,69,0.77,0.9,"20200124"
"555",6,46,32,49,41,53,3,5,7,22,60,120,65,69,0.77,0.83,"20200124"
"556",7,35,22,46,35,52,3,5,8,20,57,120,64,69,0.73,0.83,"20200124"
"557",8,28,16,44,28,50,3,5,10,20,55,120,63,69,0.83,0.8,"20200124"
"558",9,24,16,41,24,49,3,5,12,19,52,120,61,69,0.83,0.77,"20200124"
"559",10,26,18,39,23,47,3,4,13,18,54,120,59,69,0.87,0.73,"20200124"
"560",11,28,17,37,28,46,4,4,14,16,58,120,58,69,0.77,0.73,"20200124"
"561",12,27,15,34,27,45,4,4,12,15,67,120,58,69,0.73,0.73,"20200124"
"562",13,27,14,31,27,43,4,4,11,14,68,120,59,69,0.67,0.7,"20200124"
"563",14,25,14,29,25,41,4,4,11,14,70,120,60,69,0.67,0.67,"20200124"
"564",15,24,15,28,24,40,3,4,9,13,75,117,62,69,0.63,0.67,"20200124"
"565",16,24,12,27,24,38,3,3,9,12,78,104,65,69,0.53,0.67,"20200124"
"566",17,25,11,26,21,37,3,3,9,12,80,94,69,69,0.53,0.67,"20200124"
"567",18,24,10,26,20,37,3,3,11,12,76,90,72,72,0.47,0.67,"20200124"
"568",19,24,8,25,18,36,4,3,10,11,78,87,74,74,0.43,0.63,"20200124"
"569",20,25,9,24,18,35,4,3,9,10,80,81,75,75,0.43,0.63,"20200124"
"570",21,27,19,24,22,34,6,3,8,10,78,81,77,77,0.4,0.63,"20200124"
"571",22,49,30,23,49,34,5,3,8,10,78,81,78,78,0.33,0.63,"20200124"
"572",23,54,38,23,56,35,4,3,6,9,76,81,78,78,0.33,0.63,"20200124"
"573",0,55,37,23,60,35,4,3,6,9,78,81,78,79,0.33,0.63,"20200125"
"574",1,53,33,23,55,35,4,3,6,9,78,81,78,78,0.33,0.63,"20200125"
"575",2,80,59,23,56,34,12,4,8,9,68,81,73,78,0.33,0.63,"20200125"
"576",3,90,67,24,127,37,9,4,6,9,68,81,71,78,0.33,0.53,"20200125"
"577",4,90,67,26,81,39,7,4,5,9,68,81,70,78,0.33,0.53,"20200125"
"578",5,80,59,27,67,40,7,5,5,9,72,81,71,78,0.33,0.53,"20200125"
"579",6,84,62,28,71,41,7,5,5,9,68,81,70,78,0.33,0.53,"20200125"
"580",7,89,66,29,73,43,8,5,12,9,57,81,68,78,0.33,0.53,"20200125"
"581",8,99,74,32,82,45,7,5,19,9,50,81,66,78,0.37,0.47,"20200125"
"582",9,113,85,35,92,48,8,5,23,10,47,81,62,78,0.37,0.43,"20200125"
"583",10,100,75,38,96,51,7,6,13,10,58,81,61,78,0.37,0.43,"20200125"
"584",11,95,71,40,82,53,7,6,8,10,61,81,60,78,0.37,0.43,"20200125"
"585",12,81,60,41,73,55,6,6,8,10,66,81,60,78,0.37,0.43,"20200125"
"586",13,58,41,42,52,56,5,6,8,9,76,81,60,78,0.37,0.43,"20200125"
"587",14,37,24,43,37,56,4,6,7,9,87,87,63,78,0.37,0.37,"20200125"
"588",15,34,24,43,29,57,4,6,5,9,92,92,67,78,0.37,0.37,"20200125"
"589",16,29,20,44,26,57,4,6,6,9,92,94,72,78,0.37,0.37,"20200125"
"590",17,27,15,44,20,57,4,6,7,9,86,94,77,79,0.4,0.37,"20200125"
"591",18,27,12,44,19,57,4,6,8,9,85,94,81,81,0.47,0.37,"20200125"
"592",19,27,12,44,19,57,3,6,6,9,85,94,84,84,0.43,0.37,"20200125"
"593",20,26,13,44,18,57,4,6,5,8,82,94,86,86,0.43,0.37,"20200125"
"594",21,24,16,44,19,56,3,6,7,9,77,94,86,86,0.43,0.37,"20200125"
"595",22,33,23,44,21,55,3,6,9,9,66,94,83,86,0.47,0.37,"20200125"
"596",23,43,30,43,24,54,3,6,8,9,65,94,80,86,0.47,0.37,"20200125"
"597",0,41,29,43,32,53,3,6,7,9,63,94,76,86,0.43,0.37,"20200126"
"598",1,28,19,43,28,52,2,6,5,9,65,94,65,65,0.37,0.37,"20200126"
"599",2,21,12,41,21,50,3,5,4,8,64,94,65,67,0.33,0.37,"20200126"
"600",3,19,7,38,14,46,2,5,3,8,61,94,63,70,0.27,0.37,"20200126"
"601",4,23,6,35,7,43,3,5,4,8,72,94,65,70,0.27,0.37,"20200126"
"602",5,20,4,33,12,40,3,5,4,8,63,94,65,70,0.3,0.37,"20200126"
"603",6,17,3,31,11,38,4,5,9,8,55,94,63,70,0.3,0.37,"20200126"
"604",7,17,3,28,5,35,3,4,7,8,55,94,62,70,0.33,0.37,"20200126"
"605",8,19,4,25,6,32,3,4,7,8,62,94,62,70,0.33,0.37,"20200126"
"606",9,20,6,22,3,28,3,4,6,7,63,94,62,70,0.3,0.37,"20200126"
"607",10,18,7,19,4,24,3,4,8,7,56,94,61,70,0.37,0.37,"20200126"
"608",11,19,7,16,7,21,3,3,8,7,61,94,61,70,0.37,0.37,"20200126"
"609",12,21,8,14,9,18,3,3,7,7,67,94,60,70,0.33,0.37,"20200126"
"610",13,21,6,13,7,16,2,3,9,7,68,94,61,70,0.3,0.37,"20200126"
"611",14,22,6,12,5,15,2,3,7,6,70,94,63,70,0.3,0.37,"20200126"
"612",15,16,4,11,3,14,2,3,13,7,50,92,62,70,0.4,0.37,"20200126"
"613",16,16,5,11,3,13,3,3,13,7,52,87,61,70,0.4,0.37,"20200126"
"614",17,18,6,10,5,13,3,3,12,7,58,86,60,70,0.4,0.37,"20200126"
"615",18,18,6,10,4,12,3,3,14,8,59,85,61,70,0.37,0.37,"20200126"
"616",19,18,6,10,6,11,3,3,14,8,56,82,60,70,0.33,0.37,"20200126"
"617",20,15,8,10,7,11,3,3,21,8,48,80,58,70,0.37,0.37,"20200126"
"618",21,16,11,9,10,10,3,3,19,9,45,75,55,70,0.37,0.37,"20200126"
