"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"4398",14,28,14,13,28,28,5,4,7,12,90,92,63,63,0.3,0.36,"20210703"
"4399",15,28,14,13,27,28,5,4,9,13,88,94,70,70,0.34,0.36,"20210703"
"4400",16,28,13,13,28,28,5,4,9,13,80,94,76,76,0.3,0.36,"20210703"
"4401",17,29,13,13,29,28,4,4,8,13,75,94,80,80,0.28,0.36,"20210703"
"4402",18,28,12,13,28,28,4,4,10,13,66,94,80,80,0.3,0.36,"20210703"
"4403",19,26,12,13,26,28,4,4,12,12,56,94,78,80,0.28,0.36,"20210703"
"4404",20,24,12,13,24,28,4,4,15,12,52,94,74,80,0.28,0.36,"20210703"
"4405",21,23,11,14,23,28,4,4,14,12,48,94,69,80,0.28,0.34,"20210703"
"4406",22,22,9,14,22,28,4,4,14,12,45,94,64,80,0.28,0.34,"20210703"
"4407",23,21,9,13,21,28,3,4,12,12,45,94,58,80,0.26,0.34,"20210703"
"4408",0,22,8,13,22,27,4,4,13,12,42,94,54,80,0.3,0.34,"20210704"
"4409",1,22,10,13,22,27,4,4,12,12,39,94,39,39,0.28,0.34,"20210704"
"4410",2,20,9,13,20,27,4,4,12,12,38,94,38,39,0.28,0.34,"20210704"
"4411",3,23,9,13,23,27,5,5,13,12,32,94,36,39,0.28,0.34,"20210704"
"4412",4,22,9,13,22,26,5,5,14,12,32,94,35,39,0.28,0.34,"20210704"
"4413",5,23,9,13,23,26,4,5,16,12,27,94,33,39,0.3,0.34,"20210704"
"4414",6,24,10,13,24,26,5,5,18,12,24,94,32,39,0.3,0.34,"20210704"
"4415",7,26,13,12,26,26,6,5,17,12,26,94,31,39,0.3,0.32,"20210704"
"4416",8,28,15,12,28,26,7,5,15,12,29,94,31,39,0.3,0.32,"20210704"
"4417",9,25,16,12,25,26,6,4,11,12,41,94,31,39,0.26,0.3,"20210704"
"4418",10,25,16,12,25,25,6,4,12,12,48,94,33,39,0.28,0.3,"20210704"
"4419",11,25,16,12,25,25,4,4,9,12,66,94,37,40,0.3,0.3,"20210704"
"4420",12,25,15,12,25,25,4,4,7,12,77,93,42,44,0.28,0.3,"20210704"
"4421",13,25,12,12,23,24,4,5,7,12,79,93,49,50,0.3,0.28,"20210704"
"4422",14,22,9,12,19,24,5,5,7,12,70,90,55,55,0.28,0.3,"20210704"
"4423",15,19,7,11,19,24,4,5,7,12,60,86,59,59,0.32,0.3,"20210704"
"4424",16,18,7,11,18,23,5,4,8,12,52,83,62,62,0.28,0.3,"20210704"
"4425",17,15,6,11,15,23,4,5,7,12,46,81,62,63,0.24,0.3,"20210704"
"4426",18,14,6,11,13,22,3,5,8,12,44,81,62,63,0.22,0.3,"20210704"
"4427",19,16,6,10,16,22,4,5,12,12,32,80,58,63,0.26,0.3,"20210704"
"4428",20,18,7,10,18,22,4,4,17,12,26,80,51,63,0.28,0.3,"20210704"
"4429",21,17,7,10,17,21,4,4,20,12,21,80,44,63,0.3,0.3,"20210704"
"4430",22,17,6,10,17,21,4,4,19,12,19,80,37,63,0.3,0.3,"20210704"
"4431",23,16,6,10,16,21,5,5,23,13,15,80,32,63,0.26,0.3,"20210704"
"4432",0,17,6,10,17,20,6,5,22,13,14,80,27,63,0.26,0.3,"20210705"
"4433",1,18,5,9,18,21,4,5,18,13,19,80,19,19,0.26,0.3,"20210705"
"4434",2,15,5,9,15,20,4,5,16,13,21,80,20,20,0.26,0.3,"20210705"
"4435",3,17,7,9,17,20,4,5,19,14,16,80,19,20,0.28,0.3,"20210705"
"4436",4,20,8,9,20,20,5,5,21,14,15,80,18,20,0.3,0.3,"20210705"
"4437",5,28,9,9,28,20,5,5,22,14,13,80,17,20,0.28,0.3,"20210705"
"4438",6,22,9,9,22,20,6,5,22,14,11,80,16,20,0.3,0.3,"20210705"
"4439",7,27,12,9,27,20,9,5,21,15,14,80,16,20,0.36,0.3,"20210705"
"4440",8,32,15,9,32,20,13,5,22,15,25,80,17,21,0.42,0.3,"20210705"
"4441",9,31,13,9,31,21,12,6,19,15,37,80,19,22,0.4,0.3,"20210705"
"4442",10,27,11,9,27,21,10,6,14,15,55,81,24,24,0.36,0.3,"20210705"
"4443",11,29,12,9,29,21,7,6,11,16,68,84,30,30,0.43,0.3,"20210705"
"4444",12,28,10,9,28,21,6,6,10,16,77,88,38,38,0.36,0.3,"20210705"
"4445",13,26,9,8,22,21,5,6,8,16,84,87,46,46,0.38,0.32,"20210705"
"4446",14,26,9,8,19,21,4,6,8,16,83,89,55,55,0.24,0.32,"20210705"
"4447",15,25,7,8,17,21,3,6,8,16,79,91,63,63,0.26,0.32,"20210705"
"4448",16,23,7,8,17,21,3,6,8,16,73,91,69,69,0.22,0.3,"20210705"
"4449",17,23,8,8,19,21,3,5,9,16,72,91,74,74,0.24,0.3,"20210705"
"4450",18,22,8,8,22,21,4,6,11,16,63,91,75,75,0.28,0.3,"20210705"
"4451",19,25,9,9,25,22,4,6,20,16,44,91,72,75,0.32,0.3,"20210705"
"4452",20,25,11,9,25,22,5,6,22,16,38,91,67,75,0.32,0.3,"20210705"
"4453",21,27,12,9,27,22,5,6,21,17,36,91,61,75,0.32,0.3,"20210705"
"4454",22,29,11,9,29,23,6,6,23,17,32,91,55,75,0.38,0.3,"20210705"
"4455",23,31,10,9,31,23,7,6,22,17,31,91,49,75,0.32,0.3,"20210705"
"4456",0,24,9,9,24,24,6,6,15,16,36,91,44,75,0.28,0.3,"20210706"
"4457",1,20,9,10,20,24,6,6,14,16,40,91,40,40,0.26,0.3,"20210706"
"4458",2,20,12,10,20,24,5,6,11,16,55,91,48,48,0.28,0.3,"20210706"
"4459",3,27,16,10,27,24,5,6,9,15,70,92,55,55,0.3,0.3,"20210706"
"4460",4,31,18,10,31,25,5,6,11,15,70,92,59,59,0.34,0.3,"20210706"
"4461",5,34,18,11,34,25,5,6,12,15,62,92,59,59,0.38,0.32,"20210706"
"4462",6,36,19,11,36,26,6,6,14,14,52,92,58,60,0.36,0.32,"20210706"
"4463",7,40,20,12,40,26,7,6,26,14,42,92,56,60,0.4,0.32,"20210706"
"4464",8,42,23,12,42,27,8,6,23,14,53,92,55,60,0.4,0.32,"20210706"
"4465",9,45,24,12,45,27,8,6,23,15,66,92,59,61,0.4,0.32,"20210706"
"4466",10,47,25,13,47,28,7,5,23,15,75,93,61,64,0.4,0.32,"20210706"
"4467",11,40,20,14,40,29,5,5,14,15,92,101,64,66,0.38,0.32,"20210706"
"4468",12,32,16,14,32,29,5,5,9,15,81,102,65,67,0.38,0.32,"20210706"
"4469",13,29,15,14,29,29,5,5,9,15,90,106,69,69,0.38,0.32,"20210706"
"4470",14,32,14,14,28,29,5,5,7,15,101,107,75,75,0.38,0.32,"20210706"
"4471",15,31,14,14,27,30,5,5,7,15,100,110,82,82,0.36,0.34,"20210706"
"4472",16,28,13,15,26,30,5,6,7,15,90,110,87,87,0.36,0.34,"20210706"
"4473",17,29,14,15,29,31,5,6,9,15,90,110,90,90,0.34,0.34,"20210706"
"4474",18,34,14,15,34,31,4,6,13,15,75,110,90,91,0.34,0.34,"20210706"
"4475",19,30,14,15,30,31,4,6,15,15,59,110,86,91,0.38,0.34,"20210706"
"4476",20,23,11,15,23,31,3,6,14,14,49,110,82,91,0.34,0.34,"20210706"
"4477",21,18,9,15,18,31,4,5,13,14,42,110,76,91,0.34,0.34,"20210706"
"4478",22,18,10,15,18,30,3,5,12,14,43,110,68,91,0.34,0.34,"20210706"
"4479",23,16,9,15,16,30,4,5,13,13,44,110,61,91,0.34,0.34,"20210706"
"4480",0,17,10,15,17,29,4,5,18,13,37,110,55,91,0.34,0.34,"20210707"
"4481",1,15,9,15,15,29,4,5,18,14,35,110,35,35,0.34,0.36,"20210707"
"4482",2,17,9,15,17,29,4,5,17,14,35,110,35,37,0.32,0.34,"20210707"
"4483",3,17,8,15,17,28,4,5,21,15,30,110,33,37,0.3,0.34,"20210707"
"4484",4,17,8,14,17,28,4,5,18,15,30,110,33,37,0.3,0.34,"20210707"
"4485",5,18,8,14,18,27,4,5,17,15,31,110,32,37,0.28,0.34,"20210707"
"4486",6,15,8,13,15,26,3,5,13,15,35,110,33,37,0.28,0.34,"20210707"
"4487",7,15,7,13,15,25,4,5,14,15,31,110,32,38,0.28,0.34,"20210707"
"4488",8,15,7,12,15,24,4,4,16,14,34,110,32,38,0.3,0.34,"20210707"
"4489",9,19,7,12,19,23,4,4,15,14,39,110,33,38,0.28,0.34,"20210707"
"4490",10,18,7,11,18,22,5,4,12,13,48,110,35,39,0.26,0.34,"20210707"
"4491",11,17,7,10,16,21,4,4,9,13,54,107,38,40,0.26,0.34,"20210707"
"4492",12,18,6,10,14,20,3,4,6,13,59,107,41,42,0.26,0.32,"20210707"
"4493",13,19,5,10,11,20,3,4,5,13,61,105,45,45,0.26,0.32,"20210707"
"4494",14,19,6,9,11,19,6,4,7,13,61,102,48,48,0.32,0.32,"20210707"
"4495",15,18,6,9,13,18,5,4,8,13,58,95,52,52,0.34,0.32,"20210707"
"4496",16,16,6,9,15,18,4,4,6,13,52,90,54,54,0.26,0.32,"20210707"
"4497",17,15,7,8,15,17,4,4,7,13,49,75,55,55,0.32,0.32,"20210707"
"4498",18,17,7,8,17,17,4,4,8,13,49,66,55,55,0.28,0.32,"20210707"
"4499",19,19,7,7,19,16,4,4,13,13,40,65,54,55,0.34,0.32,"20210707"
"4500",20,20,7,7,20,16,4,4,20,13,30,65,50,55,0.32,0.34,"20210707"
"4501",21,17,6,7,17,16,4,4,18,13,31,65,46,55,0.28,0.32,"20210707"
"4502",22,16,6,7,16,16,4,4,17,13,28,65,42,55,0.28,0.32,"20210707"
"4503",23,18,6,7,18,16,3,4,16,13,29,65,39,55,0.3,0.3,"20210707"
"4504",0,20,7,7,20,16,3,4,13,13,31,65,36,55,0.26,0.3,"20210708"
"4505",1,20,7,7,20,16,4,4,12,13,30,65,30,30,0.26,0.3,"20210708"
"4506",2,20,8,7,20,17,3,4,9,13,33,65,31,31,0.26,0.3,"20210708"
"4507",3,19,8,7,19,16,3,4,10,12,31,65,31,32,0.26,0.28,"20210708"
"4508",4,18,9,7,18,17,3,4,11,12,28,65,30,32,0.28,0.28,"20210708"
"4509",5,18,6,7,18,17,4,4,11,12,26,65,29,32,0.28,0.28,"20210708"
"4510",6,17,6,7,17,17,4,4,13,12,25,65,28,32,0.3,0.28,"20210708"
"4511",7,21,12,7,21,17,4,4,13,12,26,65,28,32,0.32,0.28,"20210708"
"4512",8,25,15,7,25,18,5,4,14,11,29,65,28,32,0.34,0.28,"20210708"
"4513",9,23,11,7,23,17,4,4,13,11,38,65,30,33,0.34,0.28,"20210708"
"4514",10,21,11,7,21,18,5,4,14,11,55,65,32,35,0.33,0.3,"20210708"
"4515",11,27,12,8,27,18,5,4,14,12,70,71,37,38,0.4,0.32,"20210708"
"4516",12,28,11,8,28,19,4,4,11,12,85,85,44,44,0.36,0.32,"20210708"
"4517",13,26,8,8,24,20,5,4,8,12,84,89,52,52,0.36,0.32,"20210708"
"4518",14,24,7,8,19,20,6,4,11,12,76,89,58,58,0.4,0.32,"20210708"
"4519",15,24,6,8,19,20,6,4,10,12,76,93,64,64,0.44,0.32,"20210708"
"4520",16,21,6,8,21,20,5,4,10,12,68,93,69,69,0.36,0.32,"20210708"
"4521",17,19,6,8,19,20,5,4,9,13,62,93,72,72,0.34,0.32,"20210708"
"4522",18,15,5,8,15,20,4,4,11,13,44,93,71,72,0.28,0.32,"20210708"
"4523",19,13,5,8,13,20,3,4,13,13,36,93,66,72,0.26,0.32,"20210708"
"4524",20,16,6,8,16,20,3,4,16,12,31,93,59,72,0.3,0.32,"20210708"
"4525",21,15,5,8,15,20,3,4,13,12,33,93,53,72,0.3,0.32,"20210708"
"4526",22,17,7,8,17,20,4,4,14,12,33,93,48,72,0.32,0.32,"20210708"
"4527",23,21,10,8,21,20,4,4,16,12,31,93,42,72,0.3,0.32,"20210708"
"4528",0,21,10,8,21,20,5,4,18,12,27,93,37,72,0.34,0.32,"20210709"
"4529",1,26,9,8,26,20,4,4,24,13,21,93,21,21,0.34,0.32,"20210709"
"4530",2,26,12,8,26,21,4,4,22,13,23,93,22,23,0.32,0.34,"20210709"
"4531",3,26,12,9,26,21,6,4,20,14,27,93,24,24,0.32,0.34,"20210709"
"4532",4,29,13,9,29,21,6,4,21,14,24,93,24,24,0.32,0.34,"20210709"
"4533",5,25,12,9,25,21,5,4,21,15,22,93,23,24,0.32,0.34,"20210709"
"4534",6,22,13,9,22,22,5,4,21,15,23,93,23,24,0.32,0.34,"20210709"
"4535",7,27,16,10,27,22,5,5,19,15,26,93,24,24,0.32,0.34,"20210709"
"4536",8,28,15,9,28,22,8,5,19,15,34,93,25,25,0.38,0.32,"20210709"
"4537",9,30,16,9,30,22,8,5,21,16,49,93,28,28,0.4,0.34,"20210709"
"4538",10,36,17,10,36,23,8,5,21,16,71,93,34,34,0.42,0.34,"20210709"
"4539",11,34,16,10,34,23,7,5,19,16,87,93,42,42,0.45,0.34,"20210709"
"4540",12,34,14,10,34,23,9,5,14,16,99,104,51,51,0.4,0.34,"20210709"
"4541",13,33,11,10,29,24,6,5,10,16,105,106,62,62,0.42,0.34,"20210709"
"4542",14,27,8,10,19,23,5,5,8,16,87,106,70,70,0.34,0.34,"20210709"
"4543",15,21,6,10,14,23,5,5,7,16,68,106,75,75,0.32,0.34,"20210709"
"4544",16,19,6,10,15,23,5,5,8,16,62,106,79,79,0.32,0.34,"20210709"
"4545",17,15,5,10,14,23,4,5,7,16,47,106,78,79,0.28,0.34,"20210709"
"4546",18,13,5,10,13,23,3,5,9,16,39,106,74,79,0.26,0.34,"20210709"
"4547",19,14,5,10,14,23,4,5,13,16,34,106,68,79,0.26,0.34,"20210709"
"4548",20,17,5,10,17,23,3,5,16,16,30,106,59,79,0.3,0.34,"20210709"
"4549",21,16,6,10,16,23,4,5,16,16,30,106,50,79,0.32,0.34,"20210709"
"4550",22,17,5,10,17,23,3,5,18,16,28,106,42,79,0.28,0.34,"20210709"
"4551",23,17,6,10,17,23,4,5,20,16,25,106,37,79,0.3,0.34,"20210709"
"4552",0,16,6,10,16,23,4,5,18,16,27,106,33,79,0.3,0.34,"20210710"
"4553",1,17,7,10,17,22,5,5,16,16,27,106,27,27,0.34,0.32,"20210710"
"4554",2,17,8,10,17,22,5,6,17,16,25,106,26,27,0.34,0.32,"20210710"
"4555",3,17,8,10,17,22,5,5,16,16,25,106,25,27,0.36,0.32,"20210710"
"4556",4,16,8,9,16,21,4,5,17,15,23,106,25,27,0.34,0.32,"20210710"
"4557",5,17,8,9,17,21,6,5,16,15,24,106,25,27,0.34,0.32,"20210710"
"4558",6,17,8,9,17,20,4,5,16,15,23,106,24,27,0.34,0.32,"20210710"
"4559",7,18,9,9,18,20,4,5,15,15,22,106,24,27,0.34,0.32,"20210710"
"4560",8,20,10,8,20,20,5,5,14,15,29,106,25,27,0.34,0.32,"20210710"
"4561",9,21,11,8,21,19,6,5,13,14,39,106,26,29,0.38,0.32,"20210710"
"4562",10,25,12,8,25,19,5,5,15,14,54,106,30,31,0.36,0.32,"20210710"
"4563",11,25,11,8,25,18,5,5,13,14,72,106,36,36,0.36,0.32,"20210710"
"4564",12,27,11,8,24,18,5,4,10,14,87,105,44,44,0.38,0.32,"20210710"
"4565",13,28,11,8,25,18,5,4,8,14,91,96,52,52,0.4,0.32,"20210710"
"4566",14,24,8,8,20,18,5,5,8,14,77,95,59,59,0.42,0.32,"20210710"
"4567",15,19,7,8,17,18,4,4,7,14,61,95,64,64,0.36,0.32,"20210710"
"4568",16,15,6,8,15,18,4,4,7,14,47,95,66,66,0.28,0.32,"20210710"
"4569",17,15,6,8,15,18,4,4,9,14,39,95,66,67,0.3,0.32,"20210710"
"4570",18,19,7,8,19,19,4,4,10,14,33,95,63,67,0.34,0.32,"20210710"
"4571",19,17,6,8,17,19,3,4,12,14,27,95,58,67,0.3,0.32,"20210710"
"4572",20,16,6,8,16,19,3,4,14,14,28,95,50,67,0.26,0.32,"20210710"
"4573",21,16,6,8,16,19,3,4,15,14,24,95,42,67,0.28,0.32,"20210710"
"4574",22,19,8,8,19,19,3,4,16,14,24,95,35,67,0.32,0.32,"20210710"
"4575",23,17,7,8,17,19,4,4,13,13,25,95,31,67,0.3,0.32,"20210710"
"4576",0,17,7,8,17,19,3,4,13,13,25,95,28,67,0.3,0.32,"20210711"
"4577",1,17,7,8,17,19,5,4,13,13,21,95,21,21,0.32,0.32,"20210711"
"4578",2,21,8,8,21,19,3,4,12,13,23,95,22,22,0.34,0.34,"20210711"
"4579",3,17,6,8,17,19,4,4,11,13,23,95,22,23,0.32,0.34,"20210711"
"4580",4,14,5,8,14,19,4,4,11,12,23,95,22,23,0.32,0.32,"20210711"
"4581",5,14,5,8,14,19,4,4,11,12,23,95,22,23,0.32,0.32,"20210711"
"4582",6,16,6,8,16,19,5,4,15,12,21,95,22,23,0.32,0.32,"20210711"
"4583",7,21,9,8,21,19,5,4,15,12,19,95,22,23,0.34,0.34,"20210711"
"4584",8,24,10,8,24,19,6,4,13,12,25,95,22,23,0.34,0.32,"20210711"
"4585",9,23,10,8,23,19,4,4,13,12,31,95,24,24,0.34,0.32,"20210711"
"4586",10,19,8,8,19,19,4,4,9,12,41,95,26,26,0.3,0.32,"20210711"
"4587",11,17,7,7,17,18,4,4,8,12,52,95,29,29,0.32,0.32,"20210711"
"4588",12,19,6,7,19,18,4,4,7,11,57,91,34,34,0.3,0.32,"20210711"
"4589",13,17,5,7,17,18,3,4,5,11,53,78,37,37,0.3,0.32,"20210711"
"4590",14,15,4,7,14,18,4,4,6,11,48,64,41,41,0.28,0.3,"20210711"
"4591",15,15,5,7,15,18,4,4,6,11,49,61,45,45,0.28,0.3,"20210711"
"4592",16,16,6,7,16,18,4,4,6,11,47,60,47,47,0.3,0.3,"20210711"
"4593",17,17,6,7,17,18,4,4,7,11,41,60,49,49,0.3,0.3,"20210711"
"4594",18,21,6,7,21,18,4,4,8,11,37,60,48,49,0.3,0.3,"20210711"
"4595",19,17,5,7,17,18,4,4,10,11,28,60,45,49,0.3,0.3,"20210711"
"4596",20,17,5,7,17,18,3,4,13,11,25,60,41,49,0.28,0.3,"20210711"
"4597",21,16,5,6,16,18,3,4,12,11,27,60,38,49,0.28,0.3,"20210711"
"4598",22,18,6,6,18,18,3,4,13,10,24,60,35,49,0.32,0.3,"20210711"
"4599",23,18,7,6,18,18,3,4,12,10,25,60,32,49,0.34,0.3,"20210711"
"4600",0,18,5,6,18,18,3,4,12,10,27,60,30,49,0.34,0.3,"20210712"
"4601",1,19,6,6,19,18,4,4,9,10,26,60,26,26,0.34,0.32,"20210712"
"4602",2,18,6,6,18,18,4,4,10,10,27,60,26,27,0.3,0.32,"20210712"
"4603",3,18,6,6,18,18,4,4,12,10,24,60,26,27,0.3,0.32,"20210712"
"4604",4,17,6,6,17,18,4,4,11,10,27,60,26,27,0.3,0.3,"20210712"
"4605",5,17,6,6,17,18,3,4,12,10,23,60,26,27,0.3,0.3,"20210712"
"4606",6,16,6,6,16,18,4,4,14,10,21,60,25,27,0.3,0.3,"20210712"
"4607",7,18,7,6,18,18,4,4,14,10,18,60,24,27,0.3,0.3,"20210712"
"4608",8,20,8,6,20,18,4,4,13,10,24,60,24,27,0.36,0.3,"20210712"
"4609",9,19,8,6,19,17,4,4,12,10,29,60,24,28,0.34,0.3,"20210712"
"4610",10,18,7,6,18,17,3,4,9,10,35,60,25,29,0.32,0.3,"20210712"
"4611",11,18,6,6,18,17,3,4,7,10,48,60,28,30,0.34,0.3,"20210712"
"4612",12,18,6,6,18,17,3,4,7,10,52,59,31,33,0.38,0.3,"20210712"
"4613",13,16,5,6,16,17,3,4,5,10,48,57,34,35,0.32,0.3,"20210712"
"4614",14,14,5,6,12,17,3,4,4,10,45,57,37,37,0.3,0.3,"20210712"
"4615",15,15,5,6,15,17,3,4,5,10,41,56,40,40,0.3,0.3,"20210712"
"4616",16,16,5,6,16,17,3,4,5,10,42,56,42,42,0.3,0.3,"20210712"
"4617",17,17,5,6,17,17,4,4,6,10,39,56,44,44,0.34,0.3,"20210712"
"4618",18,16,5,6,16,17,3,4,7,10,37,56,44,44,0.32,0.3,"20210712"
"4619",19,17,5,6,17,17,4,4,12,10,31,56,42,44,0.32,0.3,"20210712"
"4620",20,17,5,6,17,17,3,4,13,10,29,56,39,44,0.3,0.3,"20210712"
"4621",21,16,5,6,16,17,3,4,14,10,29,56,37,44,0.3,0.3,"20210712"
"4622",22,15,5,6,15,17,3,4,10,10,32,56,35,44,0.32,0.3,"20210712"
"4623",23,16,6,6,16,17,3,4,10,10,30,56,33,44,0.32,0.3,"20210712"
"4624",0,15,5,6,15,17,3,4,9,10,29,56,32,44,0.32,0.3,"20210713"
"4625",1,14,4,6,14,17,3,4,9,10,29,56,29,29,0.32,0.3,"20210713"
"4626",2,14,5,6,14,16,4,4,12,10,23,56,26,29,0.32,0.3,"20210713"
"4627",3,14,4,6,14,16,4,3,11,10,23,56,25,29,0.32,0.3,"20210713"
"4628",4,12,4,6,12,16,3,3,11,10,22,56,24,29,0.32,0.3,"20210713"
"4629",5,13,5,6,13,16,3,3,12,10,20,56,23,29,0.3,0.3,"20210713"
"4630",6,11,5,5,11,16,3,3,12,9,19,56,22,29,0.3,0.3,"20210713"
"4631",7,15,7,5,15,16,4,3,10,9,22,56,22,29,0.3,0.3,"20210713"
"4632",8,17,7,5,17,15,4,3,9,9,29,56,23,29,0.32,0.3,"20210713"
"4633",9,15,7,5,15,15,3,3,9,9,30,56,23,29,0.3,0.3,"20210713"
"4634",10,17,9,6,17,15,6,3,11,9,33,56,24,29,0.4,0.3,"20210713"
"4635",11,16,7,5,16,15,5,3,10,9,38,53,26,29,0.4,0.3,"20210713"
"4636",12,19,7,5,19,15,4,4,9,9,38,50,29,31,0.32,0.3,"20210713"
"4637",13,15,6,5,15,15,4,4,7,10,37,46,31,32,0.3,0.3,"20210713"
"4638",14,13,6,5,13,15,4,4,6,10,41,46,33,34,0.32,0.3,"20210713"
"4639",15,13,6,5,12,15,4,4,8,10,40,46,35,36,0.3,0.3,"20210713"
"4640",16,13,6,6,13,15,4,4,7,10,40,45,37,37,0.3,0.3,"20210713"
"4641",17,15,6,6,15,15,3,4,8,10,38,45,38,38,0.3,0.3,"20210713"
"4642",18,15,5,6,15,15,3,4,9,10,33,45,38,38,0.33,0.3,"20210713"
"4643",19,16,5,6,16,15,4,4,12,10,26,45,37,38,0.32,0.3,"20210713"
"4644",20,15,5,6,15,15,5,4,14,10,23,45,35,38,0.34,0.3,"20210713"
"4645",21,14,4,6,14,14,4,4,16,10,24,45,33,38,0.34,0.32,"20210713"
"4646",22,12,5,6,12,14,3,4,13,10,30,45,32,39,0.3,0.32,"20210713"
"4647",23,11,5,6,11,14,3,4,10,10,30,45,30,39,0.3,0.3,"20210713"
"4648",0,11,4,5,11,14,3,4,10,10,30,45,29,39,0.28,0.3,"20210714"
"4649",1,14,5,6,14,14,3,4,12,10,28,45,28,28,0.28,0.3,"20210714"
"4650",2,13,6,6,13,14,3,4,10,10,28,45,28,29,0.28,0.3,"20210714"
"4651",3,13,6,6,13,14,4,4,11,10,24,45,27,29,0.3,0.3,"20210714"
"4652",4,14,7,6,14,14,3,4,14,10,19,45,25,29,0.3,0.3,"20210714"
"4653",5,14,7,6,14,14,3,4,16,10,17,45,23,29,0.3,0.3,"20210714"
"4654",6,14,6,6,14,14,3,4,14,11,18,45,22,29,0.28,0.3,"20210714"
"4655",7,15,7,6,15,14,3,4,13,11,20,45,22,29,0.3,0.3,"20210714"
"4656",8,16,8,6,16,14,5,4,13,11,23,45,22,29,0.32,0.3,"20210714"
"4657",9,19,10,6,19,14,8,4,14,11,27,45,22,29,0.38,0.3,"20210714"
"4658",10,19,8,6,19,15,9,4,14,11,32,45,22,29,0.36,0.32,"20210714"
"4659",11,16,7,6,16,14,5,4,11,11,44,45,24,29,0.34,0.3,"20210714"
"4660",12,18,6,6,18,14,4,4,9,11,46,49,28,31,0.32,0.3,"20210714"
"4661",13,16,5,6,15,15,4,4,9,12,50,52,32,33,0.3,0.3,"20210714"
"4662",14,16,5,6,16,15,5,4,8,12,52,55,36,36,0.32,0.3,"20210714"
"4663",15,16,5,6,16,15,7,4,9,12,42,55,39,39,0.42,0.32,"20210714"
"4664",16,17,5,6,17,15,5,4,9,12,36,55,41,41,0.45,0.3,"20210714"
"4665",17,18,5,6,18,15,4,5,9,12,32,55,41,42,0.4,0.32,"20210714"
"4666",18,18,5,6,18,15,4,5,11,12,31,55,41,42,0.33,0.3,"20210714"
"4667",19,18,5,6,18,15,5,4,15,12,23,55,39,42,0.42,0.32,"20210714"
"4668",20,18,5,6,18,15,4,4,19,12,18,55,35,42,0.42,0.32,"20210714"
"4669",21,18,5,6,18,16,4,4,20,12,16,55,31,42,0.46,0.36,"20210714"
"4670",22,15,4,6,15,16,4,4,21,13,19,54,27,42,0.38,0.36,"20210714"
"4671",23,16,5,6,16,16,5,5,25,13,17,54,24,42,0.46,0.36,"20210714"
"4672",0,16,5,6,16,16,8,5,31,14,11,54,21,42,0.54,0.36,"20210715"
"4673",1,17,6,6,17,16,6,5,27,15,16,54,16,16,0.48,0.36,"20210715"
"4674",2,15,6,6,15,16,5,5,24,15,17,54,16,17,0.44,0.36,"20210715"
"4675",3,15,5,6,15,16,4,5,26,16,15,54,16,17,0.42,0.36,"20210715"
"4676",4,13,4,5,13,16,4,5,24,16,17,54,16,18,0.4,0.38,"20210715"
"4677",5,15,5,5,15,16,4,5,23,17,15,54,16,18,0.4,0.38,"20210715"
"4678",6,20,6,5,20,17,4,5,21,17,17,54,16,18,0.38,0.38,"20210715"
"4679",7,19,9,6,19,17,4,5,19,17,16,54,16,18,0.4,0.38,"20210715"
"4680",8,22,11,6,22,17,6,5,18,17,26,54,17,19,0.4,0.4,"20210715"
"4681",9,27,16,6,27,17,8,5,17,17,33,54,19,21,0.42,0.4,"20210715"
"4682",10,35,18,7,35,18,7,5,16,18,52,57,24,25,0.4,0.4,"20210715"
"4683",11,45,22,7,45,19,7,5,14,18,75,75,31,31,0.4,0.4,"20210715"
"4684",12,42,20,8,42,20,6,5,11,18,95,98,41,41,0.42,0.4,"20210715"
"4685",13,39,16,8,39,21,5,5,8,18,113,115,53,53,0.44,0.42,"20210715"
"4686",14,33,12,8,29,22,4,5,6,18,107,120,65,65,0.42,0.42,"20210715"
"4687",15,30,10,9,23,22,4,5,7,18,96,120,75,75,0.38,0.42,"20210715"
"4688",16,26,7,9,20,22,3,5,7,17,83,120,82,82,0.38,0.42,"20210715"
"4689",17,24,7,9,18,22,4,5,8,17,78,120,87,87,0.38,0.42,"20210715"
"4690",18,24,7,9,21,22,3,5,10,17,76,120,91,91,0.36,0.42,"20210715"
"4691",19,30,14,9,30,23,4,5,13,17,72,120,90,91,0.38,0.4,"20210715"
"4692",20,22,8,9,18,23,4,5,12,17,70,121,87,92,0.36,0.4,"20210715"
"4693",21,21,8,10,17,23,4,5,11,17,67,121,81,92,0.38,0.42,"20210715"
"4694",22,19,7,10,16,23,3,5,10,16,62,121,76,92,0.38,0.42,"20210715"
"4695",23,16,7,10,16,23,3,5,11,15,51,121,70,92,0.4,0.42,"20210715"
"4696",0,19,9,10,19,23,4,5,12,15,41,121,65,92,0.4,0.42,"20210716"
"4697",1,27,12,10,27,24,4,5,15,15,32,121,32,32,0.42,0.42,"20210716"
"4698",2,24,12,11,24,24,4,5,17,14,28,121,30,32,0.44,0.4,"20210716"
"4699",3,21,10,11,21,24,5,5,16,13,25,121,28,32,0.42,0.4,"20210716"
