"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"4392",6,16,4,11,13,22,4,4,10,13,50,76,48,49,0.33,0.43,"20190703"
"4393",7,16,4,11,11,22,4,4,10,13,50,76,48,49,0.33,0.43,"20190703"
"4394",8,16,3,11,10,21,5,4,9,12,52,76,49,49,0.37,0.4,"20190703"
"4395",9,17,12,10,12,20,5,4,7,12,52,76,50,50,0.35,0.37,"20190703"
"4396",10,17,6,9,12,20,3,4,8,11,53,76,50,50,0.33,0.37,"20190703"
"4397",11,15,5,9,8,19,3,4,9,11,49,76,50,50,0.33,0.37,"20190703"
"4398",12,16,6,9,15,18,2,4,8,11,50,76,50,51,0.43,0.33,"20190703"
"4399",13,17,6,8,15,17,3,4,8,11,55,71,51,51,0.43,0.33,"20190703"
"4400",14,18,6,8,15,17,2,4,5,11,58,67,52,52,0.37,0.33,"20190703"
"4401",15,17,3,7,11,16,1,3,4,10,53,67,53,53,0.33,0.33,"20190703"
"4402",16,16,4,7,6,15,1,3,5,10,52,67,53,53,0.33,0.33,"20190703"
"4403",17,16,5,6,8,14,2,3,6,9,50,67,53,53,0.33,0.33,"20190703"
"4404",18,15,4,5,9,13,2,3,9,9,48,66,52,53,0.33,0.33,"20190703"
"4405",19,14,6,5,11,12,3,3,12,8,45,64,52,53,0.4,0.33,"20190703"
"4406",20,14,10,4,14,11,5,3,18,8,41,60,51,53,0.4,0.33,"20190703"
"4407",21,24,17,5,17,11,4,3,12,9,46,60,49,53,0.37,0.33,"20190703"
"4408",22,19,4,5,19,11,4,3,11,9,47,60,48,53,0.33,0.33,"20190703"
"4409",23,16,5,5,16,11,5,3,10,9,46,60,47,53,0.33,0.33,"20190703"
"4410",0,17,5,5,17,12,3,3,11,9,41,60,46,53,0.33,0.33,"20190704"
"4411",1,19,5,5,19,12,3,3,9,9,44,60,44,44,0.33,0.33,"20190704"
"4412",2,18,5,5,18,13,4,3,12,10,37,60,41,44,0.33,0.33,"20190704"
"4413",3,17,5,5,17,13,4,3,12,10,35,60,39,44,0.33,0.33,"20190704"
"4414",4,21,6,6,21,14,4,3,15,10,30,60,36,44,0.33,0.33,"20190704"
"4415",5,21,6,6,21,14,7,3,22,10,26,60,34,44,0.37,0.33,"20190704"
"4416",6,18,7,6,18,14,7,3,19,10,24,60,33,44,0.4,0.33,"20190704"
"4417",7,19,9,6,19,15,4,3,19,11,27,60,32,44,0.4,0.33,"20190704"
"4418",8,24,11,6,24,15,4,3,16,11,28,59,31,44,0.43,0.33,"20190704"
"4419",9,19,11,6,19,15,7,3,13,11,33,59,30,44,0.4,0.33,"20190704"
"4420",10,13,9,7,13,16,3,4,9,11,43,59,31,44,0.33,0.33,"20190704"
"4421",11,14,5,7,12,16,1,4,7,11,44,59,32,44,0.33,0.33,"20190704"
"4422",12,14,7,7,13,15,2,3,7,12,44,59,34,44,0.4,0.33,"20190704"
"4423",13,17,8,7,17,15,2,3,7,12,44,58,36,44,0.37,0.33,"20190704"
"4424",14,17,7,7,17,15,2,3,5,12,50,55,39,44,0.35,0.33,"20190704"
"4425",15,16,7,7,14,16,3,3,5,12,50,54,42,44,0.37,0.33,"20190704"
"4426",16,21,9,7,21,16,2,3,7,12,44,53,44,45,0.33,0.33,"20190704"
"4427",17,19,12,8,19,17,3,3,7,12,46,53,46,46,0.37,0.33,"20190704"
"4428",18,18,12,8,18,17,4,4,8,12,45,53,46,46,0.4,0.33,"20190704"
"4429",19,30,21,8,21,17,4,3,13,12,40,52,45,46,0.4,0.33,"20190704"
"4430",20,26,18,9,20,18,4,4,12,11,42,52,45,46,0.4,0.33,"20190704"
"4431",21,26,9,8,26,18,3,4,13,11,38,51,44,46,0.4,0.33,"20190704"
"4432",22,29,8,8,29,19,5,4,13,11,36,51,42,46,0.4,0.33,"20190704"
"4433",23,27,9,9,27,19,5,4,12,11,36,51,41,46,0.37,0.33,"20190704"
"4434",0,24,9,9,24,19,3,4,10,12,35,51,40,46,0.37,0.37,"20190705"
"4435",1,23,7,9,23,20,3,4,11,12,32,51,32,32,0.37,0.37,"20190705"
"4436",2,25,9,9,25,20,3,4,10,11,30,51,31,32,0.4,0.37,"20190705"
"4437",3,24,11,9,24,20,3,4,9,11,35,51,33,33,0.37,0.37,"20190705"
"4438",4,24,12,10,24,20,4,4,11,11,32,51,32,33,0.37,0.37,"20190705"
"4439",5,23,11,10,23,21,4,3,9,11,36,51,33,34,0.37,0.37,"20190705"
"4440",6,24,11,10,24,20,3,3,9,10,35,51,33,34,0.37,0.37,"20190705"
"4441",7,22,11,10,22,21,2,3,8,10,32,51,33,34,0.37,0.37,"20190705"
"4442",8,16,9,10,16,21,3,3,10,9,32,51,33,34,0.4,0.37,"20190705"
"4443",9,19,10,10,19,21,3,3,8,9,40,51,34,35,0.4,0.37,"20190705"
"4444",10,23,11,10,23,21,3,3,8,9,48,51,37,37,0.4,0.37,"20190705"
"4445",11,19,13,10,19,21,2,3,7,9,54,55,39,39,0.43,0.37,"20190705"
"4446",12,27,14,11,27,22,3,3,7,9,61,63,42,42,0.43,0.37,"20190705"
"4447",13,27,12,11,27,22,3,3,6,9,65,66,46,46,0.37,0.37,"20190705"
"4448",14,30,11,11,30,23,2,3,3,9,64,67,50,50,0.37,0.37,"20190705"
"4449",15,44,31,12,28,23,3,3,4,9,67,67,54,54,0.37,0.37,"20190705"
"4450",16,28,11,12,28,24,3,3,4,9,69,69,59,59,0.37,0.37,"20190705"
"4451",17,26,14,12,26,24,3,3,5,9,71,71,63,63,0.37,0.37,"20190705"
"4452",18,27,13,12,27,24,3,3,5,9,71,72,66,66,0.37,0.37,"20190705"
"4453",19,30,11,12,30,25,3,3,9,9,60,72,66,66,0.37,0.37,"20190705"
"4454",20,30,11,11,30,25,3,3,8,8,56,72,65,66,0.37,0.37,"20190705"
"4455",21,30,9,11,30,25,2,3,8,8,54,72,64,66,0.37,0.37,"20190705"
"4456",22,35,12,11,35,25,3,3,9,8,50,72,62,66,0.4,0.37,"20190705"
"4457",23,33,12,11,33,26,4,3,14,8,44,72,60,66,0.43,0.37,"20190705"
"4458",0,29,13,12,29,26,4,3,11,8,43,72,56,66,0.43,0.37,"20190706"
"4459",1,26,13,12,26,26,3,3,11,8,40,72,40,40,0.4,0.37,"20190706"
"4460",2,26,12,12,26,26,3,3,8,8,42,72,41,41,0.4,0.37,"20190706"
"4461",3,27,11,12,27,26,4,3,8,8,40,72,41,41,0.4,0.37,"20190706"
"4462",4,28,11,12,28,26,4,3,10,8,36,72,40,41,0.4,0.37,"20190706"
"4463",5,25,11,12,25,26,3,3,15,8,31,72,38,41,0.4,0.4,"20190706"
"4464",6,27,10,12,27,26,3,3,17,9,27,72,36,41,0.4,0.4,"20190706"
"4465",7,29,13,12,29,27,4,3,15,9,29,72,35,41,0.43,0.4,"20190706"
"4466",8,32,11,12,32,27,6,3,17,9,26,72,34,41,0.43,0.4,"20190706"
"4467",9,35,12,12,35,28,5,4,10,9,36,72,33,41,0.43,0.4,"20190706"
"4468",10,31,13,12,31,28,5,4,9,9,47,72,34,41,0.43,0.4,"20190706"
"4469",11,31,13,13,31,29,4,4,8,9,55,72,36,42,0.43,0.4,"20190706"
"4470",12,31,14,13,31,29,5,4,8,9,65,73,40,43,0.47,0.4,"20190706"
"4471",13,26,13,12,26,28,5,3,8,9,69,77,44,46,0.5,0.4,"20190706"
"4472",14,27,13,12,14,28,3,4,3,9,86,86,51,51,0.45,0.4,"20190706"
"4473",15,28,14,12,22,28,3,4,4,9,88,88,58,58,0.45,0.45,"20190706"
"4474",16,28,15,12,24,29,3,4,5,10,89,83,62,62,0.45,0.43,"20190706"
"4475",17,29,14,12,29,29,3,4,7,10,82,86,70,70,0.43,0.43,"20190706"
"4476",18,34,13,12,34,29,3,4,11,10,74,86,74,74,0.47,0.43,"20190706"
"4477",19,34,12,12,34,29,2,4,14,10,64,86,75,75,0.43,0.43,"20190706"
"4478",20,25,13,13,25,29,2,4,16,11,57,86,73,76,0.47,0.43,"20190706"
"4479",21,27,14,13,27,29,3,4,14,11,51,86,70,76,0.47,0.43,"20190706"
"4480",22,30,15,13,30,29,3,4,21,11,43,86,66,76,0.5,0.43,"20190706"
"4481",23,32,16,13,32,29,5,4,14,11,41,86,61,76,0.43,0.43,"20190706"
"4482",0,31,16,13,31,29,3,4,11,11,44,86,57,76,0.43,0.43,"20190707"
"4483",1,27,12,13,27,29,4,4,11,11,42,86,42,42,0.43,0.43,"20190707"
"4484",2,29,15,13,29,29,4,4,9,11,41,86,41,42,0.43,0.43,"20190707"
"4485",3,28,15,13,28,29,3,4,9,11,40,86,41,42,0.4,0.43,"20190707"
"4486",4,27,13,13,27,29,3,4,7,11,40,86,41,42,0.4,0.43,"20190707"
"4487",5,27,12,13,27,29,3,4,10,11,37,86,40,42,0.4,0.43,"20190707"
"4488",6,27,11,14,27,29,3,4,11,11,36,86,39,42,0.4,0.43,"20190707"
"4489",7,27,12,13,27,29,3,4,9,11,38,86,39,42,0.4,0.43,"20190707"
"4490",8,23,10,13,23,28,3,4,5,10,42,86,40,42,0.4,0.43,"20190707"
"4491",9,26,11,13,26,28,3,4,7,10,43,86,39,42,0.4,0.43,"20190707"
"4492",10,29,12,13,29,28,4,4,8,10,48,86,41,43,0.43,0.43,"20190707"
"4493",11,28,12,13,28,28,3,4,5,10,59,86,43,44,0.43,0.43,"20190707"
"4494",12,28,15,13,28,28,3,4,4,10,71,86,47,47,0.4,0.43,"20190707"
"4495",13,28,14,13,28,28,3,3,3,9,74,86,51,51,0.4,0.43,"20190707"
"4496",14,29,15,14,29,28,2,3,4,9,75,86,56,56,0.4,0.43,"20190707"
"4497",15,29,14,14,29,28,2,3,4,9,72,85,61,61,0.37,0.43,"20190707"
"4498",16,31,14,14,31,29,3,3,4,9,66,82,63,63,0.37,0.43,"20190707"
"4499",17,34,15,13,34,29,3,3,7,9,61,76,66,66,0.37,0.43,"20190707"
"4500",18,28,11,12,28,27,2,2,2,5,62,72,65,65,0.4,0.4,"20190707"
"4501",19,33,14,14,33,29,3,3,8,8,51,76,66,67,0.4,0.4,"20190707"
"4502",20,32,15,14,32,29,3,3,8,9,50,76,64,67,0.4,0.4,"20190707"
"4503",21,32,14,14,32,29,3,3,11,8,45,76,60,67,0.37,0.4,"20190707"
"4504",22,30,13,14,30,29,3,3,8,8,43,76,56,67,0.37,0.4,"20190707"
"4505",23,26,10,13,26,29,3,3,8,7,42,76,52,67,0.37,0.4,"20190707"
"4506",0,24,10,13,24,29,2,3,8,7,41,76,49,67,0.37,0.4,"20190708"
"4507",1,25,9,13,25,29,3,3,7,7,42,76,42,42,0.37,0.4,"20190708"
"4508",2,26,9,13,26,28,3,3,7,7,40,76,41,42,0.37,0.4,"20190708"
"4509",3,23,9,13,23,28,3,3,9,7,34,76,38,42,0.37,0.4,"20190708"
"4510",4,27,10,12,27,28,2,3,9,7,30,76,36,42,0.37,0.37,"20190708"
"4511",5,23,12,12,23,28,2,3,8,7,31,76,35,42,0.37,0.37,"20190708"
"4512",6,23,11,12,23,28,2,3,9,7,34,76,35,42,0.4,0.37,"20190708"
"4513",7,29,13,12,29,28,3,3,9,7,33,76,35,42,0.4,0.37,"20190708"
"4514",8,27,13,13,27,28,4,3,8,7,35,76,35,42,0.4,0.37,"20190708"
"4515",9,26,13,13,26,28,3,3,9,7,42,76,35,42,0.4,0.37,"20190708"
"4516",10,28,13,13,28,28,4,3,9,7,49,76,36,42,0.47,0.37,"20190708"
"4517",11,28,14,13,28,28,4,3,12,7,52,76,38,42,0.5,0.37,"20190708"
"4518",12,29,14,13,29,28,4,3,7,7,64,76,43,44,0.47,0.37,"20190708"
"4519",13,25,14,13,25,28,3,3,4,8,70,75,47,47,0.43,0.37,"20190708"
"4520",14,26,14,13,26,28,3,3,5,7,68,73,51,51,0.4,0.37,"20190708"
"4521",15,28,13,13,28,28,3,3,4,8,71,72,56,56,0.4,0.37,"20190708"
"4522",16,29,17,13,29,28,3,3,5,8,66,72,60,60,0.4,0.37,"20190708"
"4523",17,31,18,13,31,28,3,3,7,7,64,72,63,63,0.37,0.37,"20190708"
"4524",18,31,17,13,31,28,3,3,9,8,59,72,64,64,0.37,0.37,"20190708"
"4525",19,32,16,13,32,28,3,3,10,8,52,72,64,65,0.43,0.37,"20190708"
"4526",20,31,17,13,31,28,3,3,8,8,51,72,63,65,0.4,0.37,"20190708"
"4527",21,34,14,13,34,28,3,3,10,8,47,72,60,65,0.4,0.37,"20190708"
"4528",22,32,16,13,32,27,3,3,11,8,42,72,57,65,0.4,0.4,"20190708"
"4529",23,29,14,13,29,28,4,3,9,8,43,72,53,65,0.43,0.4,"20190708"
"4530",0,26,14,13,26,28,4,3,7,8,41,72,50,65,0.43,0.43,"20190709"
"4531",1,26,14,14,26,28,3,3,7,8,40,72,40,40,0.37,0.43,"20190709"
"4532",2,28,14,14,28,28,3,3,9,8,36,72,38,40,0.43,0.43,"20190709"
"4533",3,29,16,14,29,28,4,3,8,8,37,72,38,40,0.43,0.43,"20190709"
"4534",4,28,16,15,28,28,4,3,9,8,38,72,38,40,0.43,0.43,"20190709"
"4535",5,30,15,15,30,29,3,3,8,8,40,72,38,40,0.43,0.43,"20190709"
"4536",6,34,15,15,34,29,3,4,8,8,38,72,38,40,0.43,0.43,"20190709"
"4537",7,33,15,15,33,29,3,4,10,8,35,72,38,40,0.43,0.43,"20190709"
"4538",8,30,16,15,30,29,4,4,10,8,38,72,38,40,0.47,0.43,"20190709"
"4539",9,32,18,15,32,30,3,4,8,8,42,72,38,40,0.47,0.43,"20190709"
"4540",10,35,20,15,35,30,3,4,6,8,49,72,40,40,0.47,0.43,"20190709"
"4541",11,34,18,16,34,30,3,3,7,8,61,72,42,42,0.43,0.43,"20190709"
"4542",12,32,19,16,32,30,3,3,7,8,67,72,46,46,0.47,0.43,"20190709"
"4543",13,34,22,16,34,31,2,3,6,8,71,72,50,50,0.4,0.43,"20190709"
"4544",14,35,23,17,35,31,3,3,5,8,77,77,55,55,0.37,0.43,"20190709"
"4545",15,31,22,17,31,31,3,3,7,8,67,77,59,59,0.33,0.43,"20190709"
"4546",16,35,21,17,35,31,3,3,8,8,62,77,62,62,0.33,0.43,"20190709"
"4547",17,31,18,17,31,31,3,3,10,8,57,77,64,64,0.33,0.43,"20190709"
"4548",18,31,20,17,31,31,3,3,11,8,56,77,65,65,0.4,0.43,"20190709"
"4549",19,37,20,17,37,32,3,3,13,9,52,77,63,65,0.43,0.43,"20190709"
"4550",20,38,21,18,38,32,3,3,14,9,52,77,61,65,0.43,0.43,"20190709"
"4551",21,40,20,18,40,32,3,3,14,9,49,77,59,65,0.43,0.43,"20190709"
"4552",22,38,18,18,38,33,4,3,14,9,47,77,55,65,0.4,0.43,"20190709"
"4553",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20190709"
"4554",0,32,15,18,32,33,3,3,10,9,51,77,52,65,0.4,0.43,"20190710"
"4555",1,29,18,18,29,33,3,3,9,9,49,77,49,49,0.33,0.43,"20190710"
"4556",2,29,16,18,29,33,2,3,9,9,47,77,48,49,0.33,0.43,"20190710"
"4557",3,28,15,18,28,33,3,3,10,9,46,77,47,49,0.33,0.43,"20190710"
"4558",4,30,15,18,30,33,3,3,8,10,47,77,47,49,0.33,0.4,"20190710"
"4559",5,28,14,18,28,33,2,3,9,9,43,77,46,49,0.37,0.4,"20190710"
"4560",6,28,15,18,28,33,3,3,9,9,46,77,46,49,0.37,0.4,"20190710"
"4561",7,22,13,18,22,32,2,3,8,9,46,77,46,49,0.37,0.4,"20190710"
"4562",8,25,15,18,25,32,2,3,11,9,44,77,46,49,0.43,0.4,"20190710"
"4563",9,25,16,18,25,32,2,3,12,10,47,77,46,49,0.43,0.4,"20190710"
"4564",10,28,16,18,28,31,2,3,8,10,51,77,46,49,0.43,0.4,"20190710"
"4565",11,17,10,17,17,31,2,3,8,10,50,77,47,49,0.37,0.4,"20190710"
"4566",12,17,9,17,17,30,2,3,14,10,43,77,46,49,0.43,0.4,"20190710"
"4567",13,13,7,16,10,29,2,3,14,10,40,77,46,49,0.43,0.4,"20190710"
"4568",14,14,8,16,10,28,3,3,11,11,44,67,46,49,0.43,0.4,"20190710"
"4569",15,15,7,15,13,27,3,3,11,11,49,62,46,49,0.43,0.4,"20190710"
"4570",16,16,9,15,13,26,3,3,12,11,51,57,47,50,0.43,0.4,"20190710"
"4571",17,18,10,14,18,26,4,3,17,11,52,56,47,50,0.43,0.43,"20190710"
"4572",18,20,11,14,20,25,4,3,19,11,47,55,47,50,0.47,0.43,"20190710"
"4573",19,21,9,14,21,25,3,3,24,12,43,55,46,50,0.53,0.43,"20190710"
"4574",20,19,10,13,19,24,3,3,22,12,43,55,46,51,0.47,0.43,"20190710"
"4575",21,17,9,12,17,23,3,3,30,13,35,55,46,51,0.47,0.43,"20190710"
"4576",22,19,11,12,19,22,3,3,27,13,38,55,45,51,0.5,0.43,"20190710"
"4577",23,20,10,12,20,22,3,3,22,14,41,55,44,51,0.47,0.43,"20190710"
"4578",0,17,10,12,17,21,4,3,22,15,38,55,42,49,0.5,0.43,"20190711"
"4579",1,15,9,12,15,20,3,3,18,15,39,55,39,39,0.47,0.43,"20190711"
"4580",2,18,9,11,18,20,4,3,18,15,41,55,40,41,0.43,0.43,"20190711"
"4581",3,21,8,11,21,20,3,3,14,15,43,55,41,42,0.43,0.43,"20190711"
"4582",4,16,11,11,16,19,3,3,11,16,47,55,43,43,0.43,0.43,"20190711"
"4583",5,21,14,11,21,19,4,3,11,16,44,55,43,43,0.43,0.43,"20190711"
"4584",6,28,16,11,28,19,5,3,18,16,35,55,42,43,0.43,0.43,"20190711"
"4585",7,25,15,11,25,19,4,3,24,17,30,55,40,43,0.43,0.43,"20190711"
"4586",8,22,13,11,22,19,3,3,17,17,36,55,39,43,0.43,0.43,"20190711"
"4587",9,16,8,11,16,18,2,3,16,17,41,55,40,43,0.43,0.43,"20190711"
"4588",10,11,6,10,11,18,4,3,20,17,36,55,39,43,0.47,0.43,"20190711"
"4589",11,14,6,10,10,17,3,3,15,18,44,55,39,43,0.4,0.43,"20190711"
"4590",12,16,8,10,10,17,3,3,9,17,52,56,40,43,0.43,0.43,"20190711"
"4591",13,17,8,10,13,17,3,3,12,17,55,57,41,43,0.43,0.43,"20190711"
"4592",14,18,9,10,13,17,3,3,16,18,59,59,44,45,0.43,0.43,"20190711"
"4593",15,33,23,11,15,17,3,3,22,18,58,61,47,47,0.43,0.43,"20190711"
"4594",16,23,12,11,21,18,4,3,14,18,72,72,52,52,0.47,0.43,"20190711"
"4595",17,23,8,11,19,18,5,3,12,18,72,73,56,56,0.47,0.43,"20190711"
"4596",18,20,8,11,17,18,5,3,18,18,63,73,59,59,0.47,0.43,"20190711"
"4597",19,20,7,10,15,17,3,3,15,18,63,73,62,62,0.47,0.43,"20190711"
"4598",20,20,8,10,12,17,2,3,12,17,65,73,64,64,0.43,0.43,"20190711"
"4599",21,18,6,10,13,17,4,3,19,17,57,73,64,64,0.4,0.43,"20190711"
"4600",22,15,7,10,15,17,4,3,20,17,48,73,62,64,0.4,0.43,"20190711"
"4601",23,16,8,10,15,17,3,3,14,16,52,73,62,64,0.4,0.43,"20190711"
"4602",0,18,10,10,18,17,3,3,12,16,51,73,59,64,0.4,0.43,"20190712"
"4603",1,19,8,10,19,17,3,3,14,16,46,73,46,46,0.4,0.43,"20190712"
"4604",2,23,9,10,23,17,3,3,14,15,46,73,46,48,0.43,0.43,"20190712"
"4605",3,23,12,10,23,17,3,3,18,16,36,73,43,48,0.43,0.43,"20190712"
"4606",4,24,10,10,24,17,3,3,17,16,35,73,41,48,0.43,0.43,"20190712"
"4607",5,23,11,10,23,17,3,3,20,16,32,73,39,48,0.43,0.43,"20190712"
"4608",6,23,10,10,23,17,3,3,22,16,31,73,38,48,0.43,0.43,"20190712"
"4609",7,22,12,9,22,17,3,3,16,16,33,73,37,48,0.43,0.43,"20190712"
"4610",8,24,12,10,24,17,3,3,20,16,29,73,36,48,0.47,0.43,"20190712"
"4611",9,23,13,10,23,17,4,3,16,16,41,73,35,48,0.43,0.43,"20190712"
"4612",10,28,14,10,28,18,3,3,16,16,49,73,36,48,0.43,0.43,"20190712"
"4613",11,30,16,11,30,19,4,3,16,16,55,73,38,48,0.47,0.43,"20190712"
"4614",12,33,17,11,33,20,5,3,12,16,66,73,42,48,0.5,0.43,"20190712"
"4615",13,37,20,11,37,21,4,3,9,16,69,74,47,50,0.5,0.43,"20190712"
"4616",14,31,18,12,31,21,3,3,5,15,71,75,51,53,0.43,0.43,"20190712"
"4617",15,31,19,11,31,22,4,4,7,15,65,75,55,56,0.43,0.43,"20190712"
"4618",16,29,16,11,29,22,2,4,6,15,63,74,60,60,0.43,0.43,"20190712"
"4619",17,31,18,12,31,23,3,3,9,15,57,72,62,62,0.4,0.43,"20190712"
"4620",18,36,18,12,36,23,3,3,10,14,53,72,62,62,0.4,0.43,"20190712"
"4621",19,41,18,13,41,24,3,4,14,14,49,72,62,62,0.4,0.43,"20190712"
"4622",20,40,18,13,40,26,3,3,13,14,48,72,59,62,0.4,0.43,"20190712"
"4623",21,35,18,14,35,27,3,3,12,14,48,72,57,62,0.4,0.43,"20190712"
"4624",22,31,17,14,31,28,3,3,14,14,43,72,53,62,0.4,0.43,"20190712"
"4625",23,30,16,14,30,28,3,3,13,14,40,72,50,62,0.43,0.43,"20190712"
"4626",0,28,17,15,28,29,3,3,14,14,38,72,47,62,0.43,0.43,"20190713"
"4627",1,28,17,15,28,29,4,3,11,13,41,72,41,41,0.43,0.43,"20190713"
"4628",2,43,30,16,28,29,4,3,11,13,40,72,41,41,0.4,0.43,"20190713"
"4629",3,30,21,16,30,30,2,3,12,13,41,72,41,41,0.43,0.43,"20190713"
"4630",4,34,13,17,34,30,3,3,14,13,35,72,39,41,0.43,0.43,"20190713"
"4631",5,35,13,17,35,31,3,3,11,13,40,72,39,41,0.43,0.43,"20190713"
"4632",6,35,14,17,35,31,3,3,12,12,39,72,39,41,0.43,0.43,"20190713"
"4633",7,32,15,17,32,32,4,3,13,12,37,72,39,41,0.43,0.43,"20190713"
"4634",8,31,17,17,31,32,3,3,12,12,40,72,39,41,0.43,0.43,"20190713"
"4635",9,31,18,17,31,32,2,3,10,11,42,72,39,41,0.43,0.43,"20190713"
"4636",10,31,18,17,31,33,2,3,11,11,50,72,40,42,0.43,0.43,"20190713"
"4637",11,31,17,17,31,33,2,3,9,11,59,72,43,43,0.43,0.43,"20190713"
"4638",12,30,17,18,30,32,2,3,7,11,67,72,47,47,0.43,0.43,"20190713"
"4639",13,33,18,18,33,32,3,3,10,11,67,72,50,50,0.43,0.43,"20190713"
"4640",14,31,17,17,31,32,2,3,6,11,73,73,55,55,0.43,0.43,"20190713"
"4641",15,33,17,17,33,32,2,3,7,11,74,77,59,59,0.37,0.43,"20190713"
"4642",16,35,17,18,35,33,2,3,7,11,75,77,63,63,0.4,0.43,"20190713"
"4643",17,40,19,18,40,33,4,3,11,11,69,77,66,66,0.4,0.43,"20190713"
"4644",18,38,19,18,38,33,3,3,9,11,67,77,69,69,0.4,0.43,"20190713"
"4645",19,40,19,18,40,33,3,3,12,11,61,77,69,69,0.4,0.43,"20190713"
"4646",20,41,20,18,41,33,3,3,13,11,56,77,68,69,0.43,0.43,"20190713"
"4647",21,38,19,18,38,33,3,3,12,11,55,77,66,69,0.43,0.43,"20190713"
"4648",22,40,20,18,40,34,3,3,17,11,49,77,63,69,0.43,0.43,"20190713"
"4649",23,37,20,18,37,34,3,3,19,11,46,77,60,69,0.43,0.43,"20190713"
"4650",0,33,19,18,33,34,3,3,17,11,46,77,56,69,0.43,0.43,"20190714"
"4651",1,31,22,18,31,34,3,3,11,11,48,77,48,48,0.43,0.43,"20190714"
"4652",2,34,19,18,34,34,3,3,10,11,46,77,47,48,0.43,0.43,"20190714"
"4653",3,36,17,18,36,35,2,3,10,11,44,77,46,48,0.43,0.43,"20190714"
"4654",4,36,18,18,36,35,3,3,9,11,44,77,45,48,0.43,0.43,"20190714"
"4655",5,36,20,18,36,34,2,3,11,11,42,77,45,48,0.43,0.43,"20190714"
"4656",6,37,18,18,37,35,3,3,12,11,41,77,44,48,0.43,0.43,"20190714"
"4657",7,38,18,19,38,35,3,3,12,11,38,77,43,48,0.43,0.43,"20190714"
"4658",8,36,19,19,36,35,3,3,11,11,43,77,43,48,0.43,0.43,"20190714"
"4659",9,36,19,19,36,35,3,3,12,11,46,77,43,48,0.43,0.43,"20190714"
"4660",10,37,19,19,37,36,4,3,10,11,58,77,44,48,0.43,0.43,"20190714"
"4661",11,38,19,19,38,36,2,3,9,11,67,77,47,49,0.43,0.43,"20190714"
"4662",12,37,20,19,37,36,2,3,7,11,74,77,51,51,0.43,0.43,"20190714"
"4663",13,38,19,19,38,37,3,3,7,11,77,79,56,56,0.43,0.43,"20190714"
"4664",14,37,18,19,37,37,3,3,6,11,77,79,60,60,0.43,0.43,"20190714"
"4665",15,34,19,19,34,37,3,3,6,11,75,79,65,65,0.43,0.43,"20190714"
"4666",16,37,17,19,37,37,3,3,10,11,69,79,68,68,0.4,0.43,"20190714"
"4667",17,37,19,19,37,37,3,3,11,11,67,79,71,71,0.43,0.43,"20190714"
"4668",18,38,17,19,38,37,3,3,12,11,59,79,71,71,0.43,0.43,"20190714"
"4669",19,38,19,19,38,37,3,3,13,11,55,79,69,71,0.43,0.43,"20190714"
"4670",20,38,19,19,38,37,3,3,14,11,48,79,66,71,0.43,0.43,"20190714"
"4671",21,37,18,19,37,37,3,3,12,11,43,79,62,71,0.43,0.43,"20190714"
"4672",22,36,16,18,36,37,3,3,13,11,42,79,57,71,0.43,0.43,"20190714"
"4673",23,33,15,18,33,36,3,3,13,11,40,79,53,71,0.43,0.43,"20190714"
"4674",0,33,16,18,33,36,2,3,16,11,36,79,49,71,0.43,0.43,"20190715"
"4675",1,35,16,18,35,36,3,3,18,11,34,79,34,34,0.43,0.43,"20190715"
"4676",2,32,17,18,32,36,4,3,18,11,33,79,34,35,0.43,0.43,"20190715"
"4677",3,33,17,18,33,36,4,3,22,12,29,79,32,35,0.43,0.43,"20190715"
"4678",4,33,19,18,33,36,3,3,20,12,31,79,32,35,0.43,0.43,"20190715"
"4679",5,36,19,18,36,36,3,3,22,13,28,79,31,35,0.43,0.43,"20190715"
"4680",6,36,20,18,36,36,3,3,16,13,31,79,31,35,0.43,0.43,"20190715"
"4681",7,34,19,18,34,36,4,3,17,13,29,79,31,35,0.43,0.43,"20190715"
"4682",8,35,21,18,35,36,4,3,16,13,33,79,31,36,0.47,0.43,"20190715"
"4683",9,38,24,18,38,36,4,3,21,14,35,79,31,37,0.5,0.43,"20190715"
"4684",10,38,26,19,38,36,4,3,14,14,53,79,34,38,0.5,0.43,"20190715"
"4685",11,43,27,19,43,36,4,3,19,14,60,79,38,40,0.53,0.43,"20190715"
"4686",12,44,30,19,44,36,5,3,13,15,80,81,44,44,0.53,0.43,"20190715"
"4687",13,40,28,20,40,37,5,3,13,15,89,90,51,51,0.47,0.43,"20190715"
"4688",14,39,24,20,39,37,7,3,14,15,90,93,59,59,0.5,0.43,"20190715"
"4689",15,38,23,20,38,37,7,4,13,15,85,93,66,66,0.6,0.43,"20190715"
"4690",16,32,21,21,32,37,3,4,12,16,78,93,71,71,0.53,0.43,"20190715"
"4691",17,35,21,21,35,37,3,4,8,16,73,93,76,76,0.43,0.43,"20190715"
"4692",18,41,19,21,41,37,3,4,10,15,69,93,78,78,0.43,0.43,"20190715"
"4693",19,44,21,21,44,37,2,4,18,16,65,93,78,78,0.5,0.43,"20190715"
