"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"4420",11,40,16,12,40,29,2,6,19,25,73,86,38,40,0.35,0.4,"20180704"
"4421",12,48,18,12,48,30,5,6,21,25,79,81,45,45,0.35,0.4,"20180704"
"4422",13,35,19,12,35,29,4,6,21,25,76,79,50,50,0.35,0.4,"20180704"
"4423",14,56,15,12,61,29,3,6,17,25,76,79,57,57,0.35,0.35,"20180704"
"4424",15,30,14,12,30,29,1,6,16,25,75,79,63,63,0.35,0.35,"20180704"
"4425",16,29,15,13,29,30,3,5,20,25,85,85,70,70,0.35,0.4,"20180704"
"4426",17,44,15,13,44,30,3,5,21,25,80,85,75,75,0.35,0.4,"20180704"
"4427",18,41,16,13,41,31,2,5,20,25,78,85,78,78,0.35,0.4,"20180704"
"4428",19,43,16,13,43,31,3,5,19,25,75,85,78,78,0.35,0.4,"20180704"
"4429",20,31,16,13,31,32,7,7,26,27,65,80,74,75,0.45,0.35,"20180704"
"4430",21,30,14,13,30,32,10,8,32,26,55,80,71,75,0.45,0.35,"20180704"
"4431",22,30,13,13,30,31,9,7,35,26,48,80,68,75,0.43,0.37,"20180704"
"4432",23,21,11,13,21,31,7,7,28,25,54,80,65,75,0.37,0.37,"20180704"
"4433",0,24,10,13,24,31,6,7,19,25,60,80,63,75,0.33,0.33,"20180705"
"4434",1,23,10,13,23,31,4,7,20,24,55,80,55,55,0.33,0.33,"20180705"
"4435",2,27,10,13,27,24,8,7,21,23,50,80,53,55,0.33,0.33,"20180705"
"4436",3,25,8,9,25,25,7,7,24,23,46,80,50,55,0.33,0.3,"20180705"
"4437",4,28,11,10,28,27,6,6,23,23,39,80,48,55,0.33,0.3,"20180705"
"4438",5,27,13,11,27,28,8,6,25,24,34,80,45,55,0.33,0.33,"20180705"
"4439",6,28,14,12,28,28,6,6,20,23,37,80,43,55,0.3,0.33,"20180705"
"4440",7,31,16,12,31,29,5,6,21,23,34,80,42,55,0.3,0.33,"20180705"
"4441",8,33,17,13,33,30,6,6,20,22,41,80,42,55,0.3,0.3,"20180705"
"4442",9,39,19,13,39,31,9,6,22,22,44,80,41,55,0.33,0.3,"20180705"
"4443",10,29,18,13,29,31,7,6,20,22,53,80,41,55,0.4,0.3,"20180705"
"4444",11,33,17,14,33,31,4,6,17,22,68,82,44,55,0.4,0.3,"20180705"
"4445",12,33,19,14,33,30,6,6,16,22,80,83,48,56,0.45,0.33,"20180705"
"4446",13,38,20,14,38,31,3,6,14,22,82,86,55,59,0.3,0.33,"20180705"
"4447",14,46,19,14,46,31,4,6,14,21,82,87,60,62,0.37,0.33,"20180705"
"4448",15,40,16,14,40,32,4,6,13,21,80,87,66,66,0.37,0.37,"20180705"
"4449",16,38,19,15,38,32,4,6,15,21,77,85,71,71,0.35,0.37,"20180705"
"4450",17,44,23,15,44,32,5,6,16,21,76,84,75,75,0.37,0.37,"20180705"
"4451",18,45,19,15,45,33,6,6,18,21,64,84,76,76,0.37,0.37,"20180705"
"4452",19,40,19,16,40,33,6,6,20,21,58,84,75,76,0.37,0.37,"20180705"
"4453",20,30,16,16,30,33,6,6,20,21,58,84,72,76,0.37,0.33,"20180705"
"4454",21,28,15,16,28,33,6,6,22,20,57,84,69,76,0.4,0.3,"20180705"
"4455",22,30,15,16,30,33,9,6,28,20,52,84,65,76,0.43,0.3,"20180705"
"4456",23,36,14,16,36,33,8,6,26,20,45,84,61,76,0.43,0.3,"20180705"
"4457",0,35,15,16,35,34,4,6,19,20,45,84,57,76,0.37,0.3,"20180706"
"4458",1,26,18,16,26,34,8,6,16,20,48,84,48,48,0.37,0.3,"20180706"
"4459",2,32,21,17,32,34,10,6,24,20,42,84,45,48,0.37,0.33,"20180706"
"4460",3,30,19,17,30,34,8,6,22,20,39,84,43,48,0.4,0.33,"20180706"
"4461",4,29,19,18,29,34,9,6,23,20,36,84,41,48,0.4,0.33,"20180706"
"4462",5,32,18,18,32,34,11,6,29,20,31,84,39,48,0.4,0.33,"20180706"
"4463",6,29,16,18,29,34,12,7,28,20,32,84,38,48,0.43,0.33,"20180706"
"4464",7,31,17,18,31,34,9,7,23,20,38,84,38,48,0.43,0.33,"20180706"
"4465",8,29,18,18,29,34,8,7,23,20,40,84,38,48,0.43,0.33,"20180706"
"4466",9,43,22,18,43,35,9,7,23,20,42,84,37,48,0.43,0.33,"20180706"
"4467",10,43,25,18,43,35,7,7,19,20,54,84,39,48,0.43,0.4,"20180706"
"4468",11,45,21,18,45,36,7,7,18,21,68,84,43,48,0.47,0.4,"20180706"
"4469",12,38,21,18,38,36,5,7,18,21,79,84,48,50,0.43,0.4,"20180706"
"4470",13,36,17,18,36,36,5,7,17,21,71,83,53,53,0.43,0.4,"20180706"
"4471",14,26,12,18,26,35,3,7,14,21,76,82,58,58,0.33,0.4,"20180706"
"4472",15,26,8,18,26,34,4,7,16,21,67,80,62,62,0.33,0.4,"20180706"
"4473",16,31,12,18,31,34,6,7,16,21,68,80,65,65,0.33,0.4,"20180706"
"4474",17,29,12,17,29,33,4,7,17,21,66,80,69,69,0.33,0.4,"20180706"
"4475",18,27,12,16,27,33,11,7,29,21,58,80,69,69,0.33,0.4,"20180706"
"4476",19,29,13,16,29,32,9,7,29,22,56,80,68,69,0.4,0.4,"20180706"
"4477",20,26,12,16,26,32,10,7,28,22,51,80,64,69,0.4,0.4,"20180706"
"4478",21,19,11,16,19,32,6,7,23,22,48,80,61,69,0.37,0.43,"20180706"
"4479",22,22,12,16,22,31,9,8,26,22,43,80,57,69,0.37,0.4,"20180706"
"4480",23,25,10,16,25,31,14,8,32,22,40,80,54,69,0.37,0.4,"20180706"
"4481",0,26,10,16,26,30,12,8,31,23,40,80,51,69,0.4,0.4,"20180707"
"4482",1,26,9,15,26,30,12,9,24,23,42,80,42,42,0.4,0.4,"20180707"
"4483",2,31,11,15,31,30,10,9,23,23,39,80,41,42,0.37,0.4,"20180707"
"4484",3,28,12,15,28,30,11,9,22,23,35,80,38,42,0.37,0.4,"20180707"
"4485",4,32,12,14,32,30,8,9,20,23,37,80,38,42,0.37,0.4,"20180707"
"4486",5,31,14,14,31,30,8,8,23,23,35,80,38,42,0.37,0.37,"20180707"
"4487",6,32,17,14,32,30,10,8,25,23,32,80,36,42,0.37,0.37,"20180707"
"4488",7,31,17,14,31,30,7,8,22,23,34,80,36,42,0.37,0.37,"20180707"
"4489",8,29,13,14,29,30,9,8,23,22,36,80,36,43,0.37,0.37,"20180707"
"4490",9,28,15,13,28,30,8,8,22,22,35,80,35,43,0.37,0.37,"20180707"
"4491",10,26,14,13,26,29,7,8,21,22,42,80,36,43,0.37,0.37,"20180707"
"4492",11,27,13,13,27,28,7,8,17,22,51,80,38,45,0.33,0.37,"20180707"
"4493",12,25,9,12,25,28,4,8,21,22,44,76,39,45,0.37,0.37,"20180707"
"4494",13,21,10,12,21,27,6,8,31,23,38,76,39,45,0.4,0.37,"20180707"
"4495",14,22,11,12,22,27,8,9,33,24,37,69,40,45,0.4,0.37,"20180707"
"4496",15,19,9,12,19,27,4,9,22,24,41,68,41,45,0.3,0.37,"20180707"
"4497",16,16,8,12,16,26,5,9,29,25,36,66,40,45,0.3,0.37,"20180707"
"4498",17,18,10,12,18,26,7,9,34,25,39,59,41,45,0.4,0.37,"20180707"
"4499",18,24,12,12,24,26,6,8,32,25,45,59,41,46,0.4,0.37,"20180707"
"4500",19,28,13,12,28,26,5,8,33,26,38,56,40,46,0.43,0.37,"20180707"
"4501",20,28,14,12,28,26,5,8,41,26,32,56,38,46,0.47,0.37,"20180707"
"4502",21,35,15,12,35,27,10,8,46,27,30,55,37,46,0.53,0.37,"20180707"
"4503",22,43,16,12,43,27,17,8,51,28,25,54,36,46,0.57,0.4,"20180707"
"4504",23,38,17,13,38,28,11,8,51,29,24,54,33,46,0.5,0.4,"20180707"
"4505",0,36,17,13,36,29,12,8,47,30,22,54,32,43,0.5,0.4,"20180708"
"4506",1,36,15,13,36,29,12,8,39,30,27,54,27,27,0.47,0.4,"20180708"
"4507",2,31,16,13,31,29,11,8,35,30,27,54,27,30,0.43,0.4,"20180708"
"4508",3,32,18,14,32,29,13,8,33,31,26,54,27,30,0.43,0.4,"20180708"
"4509",4,32,19,14,32,29,13,9,29,32,27,54,27,30,0.43,0.4,"20180708"
"4510",5,37,19,14,37,29,17,9,40,32,20,54,26,30,0.5,0.4,"20180708"
"4511",6,38,21,14,38,30,11,9,42,33,20,54,25,30,0.5,0.4,"20180708"
"4512",7,50,26,15,50,30,17,9,44,34,19,54,24,30,0.6,0.4,"20180708"
"4513",8,58,38,15,65,31,34,10,51,35,21,54,24,30,0.67,0.43,"20180708"
"4514",9,51,34,16,52,32,26,11,41,36,48,54,24,31,0.6,0.47,"20180708"
"4515",10,55,36,17,59,34,21,12,44,37,47,56,27,32,0.6,0.47,"20180708"
"4516",11,49,29,18,49,35,8,12,34,37,40,51,29,33,0.5,0.47,"20180708"
"4517",12,20,12,18,20,35,4,12,20,38,49,55,32,35,0.4,0.47,"20180708"
"4518",13,16,11,18,12,34,3,11,19,37,48,55,35,37,0.33,0.47,"20180708"
"4519",14,29,10,18,29,34,10,11,19,36,54,56,40,40,0.33,0.47,"20180708"
"4520",15,18,9,18,12,34,5,12,14,36,58,58,45,45,0.3,0.47,"20180708"
"4521",16,31,8,18,31,35,7,11,14,36,60,60,50,50,0.27,0.47,"20180708"
"4522",17,23,8,18,23,35,7,12,15,35,65,66,53,53,0.27,0.47,"20180708"
"4523",18,27,15,18,27,36,8,12,16,34,59,66,54,54,0.3,0.47,"20180708"
"4524",19,30,14,18,30,36,8,12,22,34,52,66,56,56,0.33,0.47,"20180708"
"4525",20,23,6,17,23,36,9,12,30,33,44,66,55,56,0.4,0.43,"20180708"
"4526",21,20,5,17,20,35,10,12,34,32,40,66,54,57,0.37,0.43,"20180708"
"4527",22,19,5,16,19,34,7,12,22,31,45,66,53,57,0.33,0.4,"20180708"
"4528",23,17,6,16,17,33,7,12,27,30,33,66,50,57,0.37,0.4,"20180708"
"4529",0,15,6,15,15,32,8,11,27,29,29,66,46,57,0.33,0.4,"20180709"
"4530",1,16,7,15,16,32,6,11,22,29,33,66,33,33,0.33,0.4,"20180709"
"4531",2,15,6,15,15,30,7,11,26,28,26,66,30,33,0.33,0.4,"20180709"
"4532",3,20,9,14,20,30,10,11,35,28,23,66,28,33,0.33,0.4,"20180709"
"4533",4,30,12,14,30,30,13,11,36,29,21,66,26,33,0.43,0.4,"20180709"
"4534",5,32,15,14,32,30,15,11,37,29,19,66,24,33,0.5,0.4,"20180709"
"4535",6,35,19,14,35,30,12,11,33,28,20,66,24,33,0.57,0.4,"20180709"
"4536",7,47,21,14,47,30,20,11,35,28,21,66,23,33,0.53,0.4,"20180709"
"4537",8,39,21,13,39,29,20,10,35,27,36,66,23,33,0.6,0.37,"20180709"
"4538",9,46,26,13,46,28,19,10,35,27,27,66,23,33,0.5,0.37,"20180709"
"4539",10,50,22,12,50,28,16,10,30,26,33,66,23,33,0.5,0.37,"20180709"
"4540",11,46,20,12,46,28,9,10,22,26,46,66,26,33,0.4,0.37,"20180709"
"4541",12,33,14,12,33,28,5,10,18,26,56,66,31,36,0.33,0.37,"20180709"
"4542",13,32,12,12,32,29,4,10,17,26,70,72,37,38,0.33,0.37,"20180709"
"4543",14,30,18,13,30,29,6,10,15,26,91,92,46,46,0.4,0.37,"20180709"
"4544",15,40,22,13,40,30,8,10,15,26,115,115,58,58,0.43,0.37,"20180709"
"4545",16,48,25,13,48,31,7,10,14,26,129,134,71,71,0.47,0.37,"20180709"
"4546",17,43,23,14,43,32,8,10,16,25,115,134,82,82,0.4,0.37,"20180709"
"4547",18,42,20,14,42,32,9,10,24,26,96,134,90,90,0.4,0.4,"20180709"
"4548",19,40,18,15,40,32,8,10,26,26,89,134,95,95,0.47,0.4,"20180709"
"4549",20,36,18,15,36,33,9,10,29,26,76,134,97,97,0.47,0.4,"20180709"
"4550",21,30,17,16,30,33,10,10,37,26,66,134,97,98,0.47,0.43,"20180709"
"4551",22,31,15,16,31,34,9,10,23,26,57,134,93,98,0.43,0.43,"20180709"
"4552",23,27,11,16,27,35,7,10,23,26,43,134,84,98,0.4,0.4,"20180709"
"4553",0,18,10,16,18,35,7,10,24,26,36,134,72,98,0.47,0.4,"20180710"
"4554",1,16,9,17,16,34,9,10,27,26,25,134,25,25,0.43,0.43,"20180710"
"4555",2,29,9,17,29,35,11,10,29,26,20,134,23,25,0.43,0.43,"20180710"
"4556",3,35,10,17,35,36,18,11,31,26,19,134,21,25,0.43,0.43,"20180710"
"4557",4,36,11,17,36,36,20,11,28,26,19,134,21,25,0.4,0.43,"20180710"
"4558",5,24,8,16,24,35,6,11,17,25,23,134,21,25,0.37,0.43,"20180710"
"4559",6,11,6,16,11,35,4,10,14,24,26,134,22,25,0.33,0.4,"20180710"
"4560",7,14,6,15,14,33,2,10,18,23,27,134,23,26,0.33,0.4,"20180710"
"4561",8,25,7,15,25,32,3,9,17,23,31,134,24,26,0.33,0.4,"20180710"
"4562",9,28,8,14,28,32,4,8,15,22,36,134,25,27,0.33,0.4,"20180710"
"4563",10,42,10,14,42,31,6,8,16,21,48,134,29,29,0.33,0.4,"20180710"
"4564",11,61,10,13,71,32,6,8,16,21,63,134,34,34,0.33,0.4,"20180710"
"4565",12,44,12,13,44,33,5,8,16,21,77,134,41,41,0.37,0.4,"20180710"
"4566",13,36,11,13,36,33,5,8,14,21,79,134,48,48,0.37,0.4,"20180710"
"4567",14,33,12,13,33,33,5,8,14,21,89,134,56,56,0.37,0.4,"20180710"
"4568",15,46,9,12,46,34,6,8,15,21,91,129,64,64,0.37,0.4,"20180710"
"4569",16,40,9,12,40,33,5,8,17,21,93,115,72,72,0.4,0.4,"20180710"
"4570",17,42,10,11,42,34,5,7,17,21,77,102,77,77,0.4,0.4,"20180710"
"4571",18,35,8,11,35,33,4,7,18,21,51,100,77,78,0.33,0.4,"20180710"
"4572",19,34,8,10,34,33,4,7,22,20,41,98,75,78,0.3,0.4,"20180710"
"4573",20,29,9,10,29,32,6,7,24,21,34,98,69,78,0.3,0.4,"20180710"
"4574",21,26,9,9,26,32,6,7,22,20,32,98,63,78,0.33,0.37,"20180710"
"4575",22,32,9,9,32,32,4,6,21,20,23,98,55,78,0.37,0.33,"20180710"
"4576",23,26,9,9,26,32,5,6,23,20,24,98,47,78,0.37,0.33,"20180710"
"4577",0,27,7,9,27,33,11,7,22,20,22,98,38,78,0.33,0.33,"20180711"
"4578",1,34,10,9,34,33,10,7,29,20,21,98,21,21,0.33,0.33,"20180711"
"4579",2,33,14,9,33,34,9,7,29,20,26,98,23,23,0.37,0.33,"20180711"
"4580",3,34,14,9,34,34,9,7,26,19,32,98,26,26,0.4,0.33,"20180711"
"4581",4,43,17,10,43,34,13,6,31,20,33,98,28,28,0.47,0.33,"20180711"
"4582",5,53,20,10,55,35,18,7,38,20,27,98,28,28,0.5,0.33,"20180711"
"4583",6,48,24,11,48,37,15,7,34,21,38,98,29,30,0.5,0.33,"20180711"
"4584",7,52,27,12,54,39,14,8,37,22,40,98,31,31,0.53,0.4,"20180711"
"4585",8,51,29,13,52,40,13,8,35,23,47,98,33,33,0.5,0.4,"20180711"
"4586",9,51,26,14,52,41,9,8,28,23,61,98,38,38,0.5,0.4,"20180711"
"4587",10,44,22,14,44,41,6,8,18,24,76,98,39,39,0.43,0.4,"20180711"
"4588",11,47,24,15,47,40,3,8,20,24,84,98,51,51,0.45,0.4,"20180711"
"4589",12,51,25,15,52,40,4,8,13,24,87,98,57,57,0.43,0.4,"20180711"
"4590",13,53,25,16,56,41,5,8,15,24,87,98,65,65,0.47,0.4,"20180711"
"4591",14,59,26,16,68,42,7,8,13,24,107,111,73,73,0.53,0.4,"20180711"
"4592",15,57,25,17,63,43,6,8,12,24,109,111,82,82,0.47,0.4,"20180711"
"4593",16,49,23,18,49,43,6,8,12,23,104,111,89,89,0.4,0.4,"20180711"
"4594",17,51,21,18,52,44,4,8,11,23,93,111,93,93,0.37,0.4,"20180711"
"4595",18,52,20,19,54,44,5,8,15,23,73,111,93,93,0.37,0.4,"20180711"
"4596",19,27,11,19,27,44,4,8,23,23,49,111,88,93,0.4,0.4,"20180711"
"4597",20,17,10,19,17,44,3,8,27,23,45,111,83,93,0.4,0.4,"20180711"
"4598",21,22,13,19,22,45,4,8,35,23,38,111,77,93,0.4,0.4,"20180711"
"4599",22,18,12,19,18,44,5,8,32,24,39,111,69,93,0.4,0.4,"20180711"
"4600",23,24,11,19,24,44,6,8,32,25,38,111,60,93,0.4,0.4,"20180711"
"4601",0,24,12,19,20,44,11,8,48,26,24,111,50,93,0.47,0.43,"20180712"
"4602",1,37,17,19,37,44,8,8,58,27,31,111,31,31,0.53,0.43,"20180712"
"4603",2,28,18,20,28,44,5,8,55,28,25,111,28,31,0.6,0.47,"20180712"
"4604",3,31,19,20,31,43,3,7,44,29,29,111,28,31,0.5,0.47,"20180712"
"4605",4,31,18,20,31,43,4,7,36,29,27,111,28,31,0.47,0.47,"20180712"
"4606",5,30,17,20,30,42,4,6,33,29,28,111,28,31,0.47,0.47,"20180712"
"4607",6,25,14,19,25,41,5,6,29,28,30,111,28,32,0.43,0.47,"20180712"
"4608",7,28,12,19,28,40,8,6,31,28,18,111,28,32,0.43,0.43,"20180712"
"4609",8,20,10,18,20,38,6,6,25,28,23,111,19,22,0.4,0.43,"20180712"
"4610",9,24,10,17,24,37,4,5,23,28,28,111,20,23,0.4,0.43,"20180712"
"4611",10,18,9,17,18,36,3,5,17,28,37,111,23,25,0.37,0.43,"20180712"
"4612",11,13,7,16,12,34,4,5,13,27,43,111,26,27,0.3,0.43,"20180712"
"4613",12,28,10,15,28,33,4,5,15,28,43,111,29,30,0.33,0.4,"20180712"
"4614",13,14,9,14,14,31,4,5,14,27,46,111,32,33,0.33,0.4,"20180712"
"4615",14,14,7,14,12,29,4,5,13,27,45,109,35,35,0.33,0.4,"20180712"
"4616",15,13,7,13,13,27,4,5,15,27,41,104,38,38,0.33,0.4,"20180712"
"4617",16,22,9,13,22,25,4,5,18,28,39,93,40,40,0.33,0.4,"20180712"
"4618",17,27,16,12,27,24,3,5,20,28,38,73,41,41,0.33,0.4,"20180712"
"4619",18,25,14,12,25,23,3,5,20,28,37,55,42,42,0.33,0.4,"20180712"
"4620",19,28,9,12,28,23,3,5,23,28,36,53,41,42,0.37,0.4,"20180712"
"4621",20,16,9,12,16,23,4,5,25,28,34,50,39,42,0.4,0.4,"20180712"
"4622",21,19,7,11,19,23,4,5,29,28,28,49,37,42,0.4,0.4,"20180712"
"4623",22,17,6,11,17,23,5,5,31,28,27,49,35,42,0.37,0.4,"20180712"
"4624",23,16,4,11,16,22,3,5,21,27,32,47,34,42,0.33,0.4,"20180712"
"4625",0,14,4,10,14,22,3,4,19,26,31,47,33,42,0.33,0.4,"20180713"
"4626",1,16,7,10,13,21,5,4,32,25,22,47,22,22,0.43,0.4,"20180713"
"4627",2,26,18,10,22,21,6,4,34,24,20,47,21,22,0.43,0.37,"20180713"
"4628",3,24,6,10,24,20,12,5,38,24,16,47,20,22,0.47,0.37,"20180713"
"4629",4,33,10,9,33,21,15,5,45,24,23,47,20,22,0.53,0.37,"20180713"
"4630",5,32,14,9,32,21,14,5,42,25,23,47,20,22,0.53,0.37,"20180713"
"4631",6,28,15,9,28,21,11,6,39,25,23,47,19,22,0.53,0.43,"20180713"
"4632",7,32,14,9,32,21,14,6,37,25,18,47,19,22,0.57,0.43,"20180713"
"4633",8,42,19,10,42,22,17,7,42,26,22,47,19,22,0.63,0.43,"20180713"
"4634",9,42,19,10,42,23,12,7,33,27,38,47,22,23,0.57,0.43,"20180713"
"4635",10,46,20,10,46,24,11,7,22,27,68,68,29,29,0.5,0.43,"20180713"
"4636",11,66,39,12,82,27,26,8,24,27,118,118,45,45,0.6,0.43,"20180713"
"4637",12,68,40,13,85,30,15,8,23,27,117,123,56,56,0.53,0.43,"20180713"
"4638",13,56,30,14,62,32,11,9,18,28,119,125,67,67,0.43,0.43,"20180713"
"4639",14,47,25,14,47,34,9,9,14,28,110,125,76,76,0.43,0.43,"20180713"
"4640",15,42,22,15,42,35,9,9,13,27,109,125,88,88,0.43,0.43,"20180713"
"4641",16,44,22,16,44,36,9,9,14,27,107,125,99,99,0.4,0.43,"20180713"
"4642",17,36,25,16,23,36,7,9,16,27,92,125,105,105,0.37,0.43,"20180713"
"4643",18,36,25,17,27,36,4,10,15,27,75,125,106,106,0.37,0.43,"20180713"
"4644",19,21,9,17,21,36,4,10,15,27,60,125,99,106,0.37,0.43,"20180713"
"4645",20,16,7,17,15,35,4,10,17,26,51,125,90,106,0.43,0.43,"20180713"
"4646",21,15,6,17,15,35,4,10,17,26,42,125,81,106,0.37,0.43,"20180713"
"4647",22,23,16,17,11,36,3,10,16,25,40,125,72,106,0.37,0.43,"20180713"
"4648",23,11,5,17,9,35,4,10,21,25,32,125,62,106,0.4,0.43,"20180713"
"4649",0,14,5,18,10,35,9,10,27,26,26,125,52,106,0.37,0.43,"20180714"
"4650",1,15,5,18,9,35,7,10,29,25,26,125,26,26,0.4,0.43,"20180714"
"4651",2,18,7,17,18,34,7,10,32,25,24,125,25,26,0.47,0.43,"20180714"
"4652",3,31,10,17,31,35,8,10,40,25,16,125,22,26,0.47,0.43,"20180714"
"4653",4,30,10,17,30,35,10,9,38,25,24,125,20,26,0.5,0.43,"20180714"
"4654",5,32,11,17,32,35,9,9,37,25,26,125,20,26,0.5,0.43,"20180714"
"4655",6,32,12,17,32,35,11,9,34,25,18,125,20,26,0.47,0.43,"20180714"
"4656",7,30,11,17,30,35,5,9,29,25,20,125,20,27,0.47,0.43,"20180714"
"4657",8,29,9,17,29,34,4,9,28,24,25,125,20,27,0.4,0.43,"20180714"
"4658",9,25,10,16,25,33,3,8,20,23,39,125,22,29,0.4,0.43,"20180714"
"4659",10,30,10,16,30,33,5,8,16,23,49,125,25,30,0.4,0.43,"20180714"
"4660",11,40,14,15,40,31,7,7,17,23,60,121,30,33,0.4,0.43,"20180714"
"4661",12,46,16,14,46,29,7,7,17,23,77,120,38,38,0.43,0.43,"20180714"
"4662",13,48,18,13,48,28,5,6,14,23,91,114,47,47,0.37,0.43,"20180714"
"4663",14,51,17,13,52,29,4,6,15,22,91,111,56,56,0.37,0.43,"20180714"
"4664",15,48,16,13,48,29,6,6,17,23,76,107,63,63,0.4,0.43,"20180714"
"4665",16,43,13,12,43,29,4,6,16,22,71,96,69,69,0.37,0.4,"20180714"
"4666",17,48,16,12,48,29,6,6,19,23,62,94,72,72,0.37,0.4,"20180714"
"4667",18,44,17,11,44,30,7,6,21,23,61,94,74,74,0.4,0.43,"20180714"
"4668",19,44,18,12,44,31,6,6,25,23,48,94,72,74,0.4,0.43,"20180714"
"4669",20,41,17,12,41,32,5,6,24,24,37,94,67,74,0.43,0.4,"20180714"
"4670",21,29,12,13,29,33,4,6,23,24,30,94,59,74,0.4,0.4,"20180714"
"4671",22,24,9,12,24,33,5,6,23,24,24,94,50,74,0.4,0.4,"20180714"
"4672",23,28,7,13,28,33,8,6,23,24,23,94,43,74,0.37,0.4,"20180714"
"4673",0,28,8,12,28,34,7,6,22,24,25,94,37,74,0.33,0.4,"20180715"
"4674",1,17,7,12,17,35,3,6,19,24,25,94,25,25,0.33,0.4,"20180715"
"4675",2,21,15,13,14,35,3,6,15,23,28,94,26,26,0.33,0.4,"20180715"
"4676",3,12,3,12,12,34,3,6,14,22,28,94,27,27,0.33,0.4,"20180715"
"4677",4,12,2,12,12,33,3,6,14,21,30,94,28,28,0.33,0.4,"20180715"
"4678",5,11,2,12,11,32,3,6,13,20,29,94,28,28,0.33,0.4,"20180715"
"4679",6,16,2,11,16,32,4,5,14,19,29,94,28,28,0.3,0.4,"20180715"
"4680",7,14,2,11,14,31,4,5,16,18,31,94,28,28,0.3,0.4,"20180715"
"4681",8,22,4,11,22,31,4,5,16,18,34,94,29,29,0.3,0.4,"20180715"
"4682",9,25,5,10,25,31,4,5,14,18,36,94,31,31,0.3,0.4,"20180715"
"4683",10,24,5,10,24,30,3,5,13,18,45,94,33,33,0.3,0.37,"20180715"
"4684",11,32,9,10,32,30,5,5,15,18,59,94,37,37,0.33,0.37,"20180715"
"4685",12,40,13,10,40,30,6,5,18,18,74,94,42,42,0.4,0.37,"20180715"
"4686",13,47,13,10,47,30,5,5,16,18,72,91,48,48,0.4,0.37,"20180715"
"4687",14,42,11,9,42,29,5,5,15,18,70,80,53,53,0.37,0.33,"20180715"
"4688",15,40,11,9,40,29,3,5,17,18,67,76,57,57,0.37,0.33,"20180715"
"4689",16,47,10,9,47,30,3,4,16,18,70,77,62,62,0.37,0.33,"20180715"
"4690",17,53,14,9,56,30,4,4,18,18,65,77,65,65,0.4,0.33,"20180715"
"4691",18,52,15,9,54,30,4,4,22,18,55,77,66,66,0.4,0.4,"20180715"
"4692",19,53,16,9,55,31,5,4,26,18,47,77,65,66,0.47,0.4,"20180715"
"4693",20,40,14,9,40,31,8,4,28,18,30,77,60,66,0.43,0.37,"20180715"
"4694",21,34,14,9,34,31,8,5,26,18,26,77,54,66,0.4,0.37,"20180715"
"4695",22,35,14,9,35,31,9,5,29,18,24,77,48,66,0.43,0.37,"20180715"
"4696",23,36,25,10,33,31,9,5,25,18,23,77,42,66,0.4,0.37,"20180715"
"4697",0,28,8,10,28,31,8,5,22,18,25,77,37,66,0.33,0.4,"20180716"
"4698",1,21,5,10,21,31,7,5,19,18,25,77,25,25,0.33,0.4,"20180716"
"4699",2,19,6,9,19,32,6,5,17,18,26,77,25,25,0.33,0.4,"20180716"
"4700",3,22,6,10,22,32,7,5,15,19,25,77,25,26,0.33,0.4,"20180716"
"4701",4,20,7,10,20,32,6,5,16,19,27,77,26,26,0.3,0.37,"20180716"
"4702",5,19,6,10,19,32,7,6,16,19,27,77,26,26,0.3,0.37,"20180716"
"4703",6,21,8,10,21,33,6,6,16,19,28,77,26,26,0.3,0.37,"20180716"
"4704",7,24,9,10,24,33,8,6,17,19,29,77,26,26,0.33,0.4,"20180716"
"4705",8,33,10,11,33,34,11,6,19,19,28,77,27,27,0.33,0.4,"20180716"
"4706",9,29,9,11,29,34,3,6,16,19,30,77,27,27,0.3,0.4,"20180716"
"4707",10,29,9,11,29,34,3,6,18,19,35,77,29,29,0.3,0.4,"20180716"
"4708",11,37,11,11,37,34,5,6,18,20,46,77,31,31,0.33,0.4,"20180716"
"4709",12,47,15,11,47,34,4,6,18,20,56,75,35,35,0.4,0.37,"20180716"
"4710",13,44,15,11,44,34,3,6,18,20,62,73,39,39,0.37,0.37,"20180716"
"4711",14,39,12,11,39,34,3,6,14,19,62,71,43,43,0.33,0.37,"20180716"
"4712",15,35,13,11,35,34,4,6,16,19,67,71,48,48,0.33,0.37,"20180716"
"4713",16,41,17,12,41,33,3,6,17,19,66,67,52,52,0.33,0.37,"20180716"
"4714",17,39,16,12,39,33,4,6,17,19,60,67,55,55,0.3,0.37,"20180716"
"4715",18,38,18,12,38,32,3,6,20,19,48,67,57,57,0.33,0.37,"20180716"
"4716",19,41,29,12,34,31,3,6,24,19,38,67,56,57,0.37,0.33,"20180716"
"4717",20,47,33,13,21,30,4,6,25,19,32,67,53,57,0.37,0.33,"20180716"
"4718",21,22,13,13,22,30,3,6,23,19,31,67,48,57,0.4,0.37,"20180716"
"4719",22,32,14,13,32,30,5,5,23,19,28,67,44,57,0.37,0.33,"20180716"
"4720",23,28,9,12,28,30,5,5,21,19,28,67,38,57,0.33,0.33,"20180716"
"4721",0,23,7,12,23,29,5,5,18,18,26,67,35,57,0.33,0.33,"20180717"
